trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,95.08537119200003,None,../fMRI_stim/music/Q4/MT0014475915.wav,Q4,97.481628938,None,97.4383581252,109.44566660999999,[0.0775],[-0.2025],[1],[0],[0],[15.000600182],0.0016358881999565256,None,112.448533881,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
1,0,1,0,,,../fMRI_stim/music/Q2/MT0012008752.wav,Q2,114.753432852,None,114.7431689158,None,[-0.0025],[0.29125],[1],[0],[0],[9.56138564600002],0.005038274799971987,None,124.30869216000002,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
2,0,2,0,,,../fMRI_stim/music/Q1/MT0004751933.wav,Q1,126.61279214199999,None,126.598705496,138.607861352,[0.29],[0.1075],[1],[0],[0],[12.422548395000035],0.0013590789999966546,None,139.02996123000003,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
3,0,3,0,,,../fMRI_stim/music/Q3/MT0011398970.wav,Q3,141.32649735,None,141.30964679520002,153.31781055800002,[-0.00125],[-0.13125],[1],[0],[0],[16.868975997999996],0.0001273182000431916,None,158.20089413099998,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
4,0,4,0,,,../fMRI_stim/music/Q3/MT0009521580.wav,Q1,160.59460096000004,None,160.5838221686,172.59226201,[0.0475],[0.1275],[1],[0],[0],[13.24778539700003],0.006126614599907043,None,173.83743015200002,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
5,0,5,0,,,../fMRI_stim/music/Q3/MT0004131058.wav,Q1,176.258389755,None,176.247935387,188.255186858,[0.115],[0.0475],[1],[0],[0],[15.250873876000014],0.00638970199997857,None,191.502211691,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
6,0,6,0,,,../fMRI_stim/music/Q4/MT0012222183.wav,,193.88772311500003,None,193.8730446812,205.876534267,[0.0],[-0.16],[1],[0],[0],[18.262050741999985],0.0005031471999359383,None,212.14523618600003,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
7,0,7,0,,,../fMRI_stim/music/Q3/MT0010804974.wav,Q4,214.546242306,None,214.5318357906,226.536994376,[0.0575],[-0.1975],[1],[0],[0],[14.168435159000012],0.0015280116000440103,None,228.70823259600002,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
8,0,8,0,,,../fMRI_stim/music/Q4/MT0013095380.wav,Q3,231.098418293,None,231.081435257,243.083908389,[-0.00625],[-0.01625],[1],[0],[0],[15.94780055000001],0.0011303859999998167,None,247.037690473,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
9,0,9,0,,,../fMRI_stim/music/Q1/MT0013350034.wav,Q4,249.433961559,None,249.4219740146,261.43296254800003,[0.24875],[-0.09625],[1],[0],[0],[12.111421662999987],0.004157888599991111,None,261.540229028,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
10,0,10,0,,,../fMRI_stim/music/Q2/MT0011369407.wav,Q1,263.951832681,None,263.9399408792,275.954056755,[0.005],[0.2875],[1],[0],[0],[14.326008215000002],0.00533722819994864,None,278.271861662,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
11,0,11,0,,,../fMRI_stim/music/Q3/MT0011440705.wav,Q2,280.658793491,None,280.6457558718,292.650753263,[-0.00625],[0.04625],[1],[0],[0],[17.226475420999975],0.0030187638000143124,None,297.88046547100004,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
