trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,13.621460399997886,None,../fMRI_stim/music/Q1/MT0007013069.wav,Q1,16.334122099971864,None,16.315761530131567,None,[0.18796296],[0.20833333],[1],[0],[0],[11.276499899977352],0.010016530170105398,None,27.59777990001021,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
1,0,1,0,,,../fMRI_stim/music/Q4/MT0007107079.wav,Q4,29.832609999983106,None,29.83116235001944,41.833276899997145,[0.13333334],[-0.27685186],[1],[0],[0],[12.646748099999968],0.010419150057714432,None,42.48329260002356,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
2,0,2,0,,,../fMRI_stim/music/Q2/MT0001975228.wav,Q2,44.75008530000923,None,44.7333659400465,None,[-0.2611111],[0.30648148],[1],[0],[0],[6.346290800021961],0.012300840055104345,None,51.083135100023355,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
3,0,3,0,,,../fMRI_stim/music/Q4/MT0000980148.wav,Q1,53.31679800001439,None,53.3001616600086,None,[0.25555557],[0.14629629],[1],[0],[0],[7.486144600028638],0.0018258600030094385,None,60.80019139999058,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
4,0,4,0,,,../fMRI_stim/music/Q3/MT0005253065.wav,Q4,63.050433599972166,None,63.05047434003791,None,[0.26018518],[-0.25277779],[1],[0],[0],[10.866482800047379],0.014945839997380972,None,73.91748740000185,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
5,0,5,0,,,../fMRI_stim/music/Q3/MT0003402538.wav,Q3,76.16748270002427,None,76.15083845006302,88.1511161000235,[-0.25092593],[-0.12685186],[1],[0],[0],[14.792532299994491],0.008104650012683123,None,90.95119519997388,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
6,0,6,0,,,../fMRI_stim/music/Q2/MT0004867185.wav,Q1,93.18461980001302,None,93.18466405005893,None,[0.07685185],[0.25462964],[1],[0],[0],[10.50016619998496],0.016149350092746317,None,103.68459700001404,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
7,0,7,0,,,../fMRI_stim/music/Q4/MT0002811975.wav,Q1,105.93470390001312,None,105.91806005005492,None,[0.15277778],[0.05648148],[1],[0],[0],[10.811203300021589],0.01093055005185306,None,116.73396759998286,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
8,0,8,0,,,../fMRI_stim/music/Q2/MT0006798861.wav,Q2,118.968420899997,None,118.95173806004459,None,[-0.26666668],[0.30277777],[1],[0],[0],[4.578218100010417],0.010634560079779476,None,123.5350943999947,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
9,0,9,0,,,../fMRI_stim/music/Q4/MT0004833310.wav,Q4,125.78536729997722,None,125.76873005001107,137.76921439997386,[0.14537036],[-0.31111112],[1],[0],[0],[12.424419499991927],0.00645915005588904,None,138.20255929999985,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
10,0,10,0,,,../fMRI_stim/music/Q3/MT0003435704.wav,Q3,140.43593749997672,None,140.4192673600046,152.41961869999068,[-0.22685185],[-0.30833334],[1],[0],[0],[12.419833499996457],0.0020639600115828216,None,152.8529528999934,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
11,0,11,0,,,../fMRI_stim/music/Q2/MT0004942017.wav,Q1,155.08638880000217,None,155.0696667600423,None,[0.26203704],[0.18333334],[1],[0],[0],[7.326977099990472],0.00937146000796929,None,162.40287270001136,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
12,0,12,0,,,../fMRI_stim/music/Q1/MT0004339430.wav,Q1,164.6530466999975,None,164.63632765004877,None,[0.14444445],[0.18518518],[1],[0],[0],[7.79453640000429],0.010281149996444583,None,172.43650940002408,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
13,0,13,0,,,../fMRI_stim/music/Q2/MT0003807077.wav,Q2,174.6869510000106,None,174.66996905003907,186.67022939998424,[-0.11851852],[0.2574074],[1],[0],[0],[15.490079499955755],0.00579545006621629,None,190.17025339999236,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
14,0,14,0,,,../fMRI_stim/music/Q2/MT0010310896.wav,Q2,192.43705379997846,None,192.42044864001218,None,[-0.25277779],[0.2638889],[1],[0],[0],[4.987148899992462],0.002968240063637495,None,197.4204163000104,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
