trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,12.352055574003316,None,../fMRI_stim/music/Q1/MT0009213083.wav,Q1,14.85804688600183,None,14.782367423598771,None,[0.14375],[0.18375],[1],[0],[0],[11.89677087200107],0.0006972885967115872,None,26.68908343300427,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
1,0,1,0,,,../fMRI_stim/music/Q3/MT0007043936.wav,Q4,29.10994679500436,None,29.095923132997996,None,[0.0675],[-0.12875],[1],[0],[0],[10.62160167300317],0.00154856700100936,None,39.727969772000506,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
2,0,2,0,,,../fMRI_stim/music/Q4/MT0001438043.wav,Q4,42.17811027900461,None,42.165366298697336,None,[0.1475],[-0.27875],[1],[0],[0],[9.307656750002934],0.005182758693990763,None,51.481368726002984,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
3,0,3,0,,,../fMRI_stim/music/Q3/MT0001193971.wav,Q4,53.90411430400127,None,53.89119557399681,None,[0.1125],[-0.0425],[1],[0],[0],[10.941065719998733],0.004015656995761674,None,64.83893171700038,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
4,0,4,0,,,../fMRI_stim/music/Q3/MT0007438571.wav,Q1,67.26648645599926,None,67.25335392489433,None,[0.1375],[0.0225],[1],[0],[0],[10.411022765998496],0.0035864518940798007,None,77.67139977400075,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
5,0,5,0,,,../fMRI_stim/music/Q4/MT0000901959.wav,Q4,80.09957218699856,None,80.08652601889844,92.09097790899978,[0.0725],[-0.20625],[1],[0],[0],[12.410919134999858],0.005495510900800582,None,92.50273830899823,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
6,0,6,0,,,../fMRI_stim/music/Q2/MT0007697753.wav,Q1,94.92750682000042,None,94.91170281399536,106.92445612799929,[0.01625],[0.2025],[1],[0],[0],[12.425465052998334],0.0009101319883484393,None,107.34883147000073,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
7,0,7,0,,,../fMRI_stim/music/Q1/MT0001671399.wav,Q4,109.76129308799864,None,109.74675206209577,121.76042829200014,[0.0125],[-0.0375],[1],[0],[0],[12.740308806001849],0.002373923096456565,None,122.49562904299819,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
8,0,8,0,,,../fMRI_stim/music/Q1/MT0002538335.wav,Q1,124.91285749700182,None,124.89594308609594,None,[0.09125],[0.08],[1],[0],[0],[7.951802622003015],0.0004106760898139328,None,132.85795629800123,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
9,0,9,0,,,../fMRI_stim/music/Q4/MT0001641228.wav,Q4,135.28188267500082,None,135.26502610409443,147.26965039800416,[0.115],[-0.14125],[1],[0],[0],[12.657049807996373],0.00029810608975822106,None,147.93182943200372,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
10,0,10,0,,,../fMRI_stim/music/Q3/MT0001920501.wav,Q4,150.45835565900052,None,150.44237675379554,None,[0.0775],[-0.08375],[1],[0],[0],[7.742784433001361],0.003480332794424612,None,158.193252709003,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
11,0,11,0,,,../fMRI_stim/music/Q1/MT0002053300.wav,Q4,160.63057745300466,None,160.62060052779998,None,[0.30125],[-0.07625],[1],[0],[0],[0.5695587730006082],0.008167166794009972,None,161.2055567360003,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
12,0,12,0,,,../fMRI_stim/music/Q3/MT0001542676.wav,Q4,163.61091516399756,None,163.6029097431965,175.6098674610039,[0.09875],[-0.19125],[1],[0],[0],[12.509731218000525],0.007400319198495708,None,176.12061941400316,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
13,0,13,0,,,../fMRI_stim/music/Q1/MT0002297016.wav,Q1,178.54641361199901,None,178.53713246089683,None,[0.03125],[0.06375],[1],[0],[0],[7.64470100300241],0.007818264901288785,None,186.1869556110032,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
14,0,14,0,,,../fMRI_stim/music/Q2/MT0003326925.wav,Q1,188.67457807800383,None,188.66013478019886,None,[0.055],[0.21875],[1],[0],[0],[5.858567406001384],0.0018583311975817196,None,194.52797508300137,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0008675527.wav,Q1,196.9631335869999,None,196.9531090067976,None,[0.13375],[0.11125],[1],[0],[0],[10.056815827003447],0.00812103179487167,None,207.02654669400363,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
16,0,16,0,,,../fMRI_stim/music/Q2/MT0008346862.wav,Q2,209.46804651000275,None,209.45465314579633,None,[-0.0325],[0.2925],[1],[0],[0],[7.8753815540039795],0.0027840217953780666,None,217.33744706599828,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
17,0,17,0,,,../fMRI_stim/music/Q4/MT0010485603.wav,Q4,219.7995216249983,None,219.78525789759442,231.79842868899868,[0.14],[-0.04875],[1],[0],[0],[12.53010013599851],0.0036299745916039683,None,232.3222466590014,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
18,0,18,0,,,../fMRI_stim/music/Q2/MT0003019852.wav,Q1,234.72380553399853,None,234.71030245630027,None,[0.0925],[0.21375],[1],[0],[0],[10.187385998004174],0.002455147296132054,None,244.9057192379987,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
19,0,19,0,,,../fMRI_stim/music/Q3/MT0002006203.wav,Q4,247.33808492900425,None,247.32155186499585,259.33503780900355,[0.19625],[-0.24125],[1],[0],[0],[12.523761813004967],3.885799378622323e-05,None,259.85668580199854,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
20,0,20,0,,,../fMRI_stim/music/Q4/MT0001942272.wav,Q1,262.37903290300164,None,262.3619632798982,274.37327572399954,[0.16],[0.04],[1],[0],[0],[12.847145581996301],0.0024700329013285227,None,275.2169672689997,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
21,0,21,0,,,../fMRI_stim/music/Q2/MT0002399275.wav,Q1,277.68747592,None,277.6773983173989,None,[0.0825],[0.26375],[1],[0],[0],[6.871112927998183],0.00712242339795921,None,284.5530212720041,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
22,0,22,0,,,../fMRI_stim/music/Q4/MT0009075362.wav,Q1,287.0183084500022,None,287.0111584374936,299.035513943003,[0.21625],[0.09],[1],[0],[0],[12.281911929996568],0.007914079491456505,None,299.2961143670036,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
23,0,23,0,,,../fMRI_stim/music/Q2/MT0001938929.wav,Q2,301.7243597320048,None,301.7121195198961,313.73534028299764,[-0.08625],[0.04125],[1],[0],[0],[12.681266687999596],0.0053497948829317465,None,314.4019617009981,None,,,06_04,001,2023_Mar_24_1610,musicemotionlatency,2021.2.3,119.99602333433442,
,,,,,,,,,,,,,,,,,,,,,,316.40392739300296,None,,,,,,,
