trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,90.09784519998357,None,../fMRI_stim/music/Q3/MT0011667212.wav,Q4,92.91534419998061,None,92.90082058014814,None,[0.16125],[-0.19125],[1],[0],[0],[8.92338120000204],0.001128080184571445,None,101.83073799998965,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
1,0,1,0,,,../fMRI_stim/music/Q2/MT0006903607.wav,Q2,104.08301669999491,None,104.08164412003244,None,[-0.2825],[0.32875],[1],[0],[0],[4.848649899999145],0.013385020021814853,None,108.9313223999925,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
2,0,2,0,,,../fMRI_stim/music/Q1/MT0013621344.wav,Q1,111.16770799999358,None,111.14820938005577,None,[0.29875],[0.085],[1],[0],[0],[5.985432499961462],0.0013665800797753036,None,117.14789840002777,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
3,0,3,0,,,../fMRI_stim/music/Q1/MT0013101577.wav,Q1,119.38310909998836,None,119.38164370006416,None,[0.27875],[0.3225],[1],[0],[0],[4.266295099980198],0.014057300111744553,None,123.648051999975,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
4,0,4,0,,,../fMRI_stim/music/Q4/MT0030494794.wav,Q4,125.88237449998269,None,125.88211040000897,None,[0.17],[-0.32],[1],[0],[0],[7.040463000012096],0.005456099985167384,None,132.93186190002598,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
5,0,5,0,,,../fMRI_stim/music/Q1/MT0029065626.wav,Q1,135.1677531999885,None,135.1656889000442,None,[0.25125],[0.32],[1],[0],[0],[4.334057800006121],0.011435899999924004,None,139.50041560002137,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
6,0,6,0,,,../fMRI_stim/music/Q4/MT0001676671.wav,Q4,141.7573186000227,None,141.7513712200336,None,[0.16],[-0.2],[1],[0],[0],[7.246647700027097],0.009689120051916689,None,149.0011273000273,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
7,0,7,0,,,../fMRI_stim/music/Q2/MT0003209662.wav,Q2,151.29071720002685,None,151.26835354001958,None,[-0.28875],[0.32125],[1],[0],[0],[4.0258492000284605],0.005540640035178512,None,155.30115969997132,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
8,0,8,0,,,../fMRI_stim/music/Q1/MT0002391847.wav,Q1,157.57379250001395,None,157.53527900006156,None,[0.28875],[0.325],[1],[0],[0],[3.7631792000029236],0.009606300096493214,None,161.30145139998058,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
9,0,9,0,,,../fMRI_stim/music/Q4/MT0007232134.wav,Q4,163.54126470000483,None,163.51848818002034,175.52106379996985,[0.29375],[-0.31375],[1],[0],[0],[12.760791600041557],0.006597980041988194,None,176.28465929999948,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
10,0,10,0,,,../fMRI_stim/music/Q3/MT0001967374.wav,Q1,178.54165660002036,None,178.5353420200292,None,[0.14875],[0.21125],[1],[0],[0],[6.279304400028195],0.008574420004151762,None,184.8188713999698,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
11,0,11,0,,,../fMRI_stim/music/Q4/MT0014584319.wav,Q4,187.05965210002614,None,187.05237180006225,None,[0.1575],[-0.1975],[1],[0],[0],[8.733991099987179],0.013368300104048103,None,195.7853731000214,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
12,0,12,0,,,../fMRI_stim/music/Q4/MT0001768550.wav,Q1,198.02484570001252,None,198.01976170006674,210.0194549000007,[0.06125],[0.00125],[1],[0],[0],[15.345295600011013],0.012037700042128563,None,213.3672782999929,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
13,0,13,0,,,../fMRI_stim/music/Q3/MT0001934726.wav,Q4,215.61837290000403,None,215.61794862004461,None,[0.125],[-0.175],[1],[0],[0],[4.989968299982138],0.004827120050322264,None,220.61760220001452,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
14,0,14,0,,,../fMRI_stim/music/Q2/MT0028750297.wav,Q2,222.86866470001405,None,222.8681137200212,None,[-0.27875],[0.3325],[1],[0],[0],[8.77864309999859],0.008938420040067285,None,231.65134240000043,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0007439502.wav,Q4,233.88541370001622,None,233.88514410005882,None,[0.17875],[-0.24125],[1],[0],[0],[4.916323799989186],0.01489030005177483,None,238.8012193000177,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
16,0,16,0,,,../fMRI_stim/music/Q2/MT0012658636.wav,Q2,241.03615689999424,None,241.03528520005057,None,[-0.29],[0.34125],[1],[0],[0],[3.794732100039255],0.009380700008478016,None,244.83451120002428,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
17,0,17,0,,,../fMRI_stim/music/Q1/MT0002366291.wav,Q1,247.06940079998458,None,247.06851960002678,None,[0.12875],[0.3275],[1],[0],[0],[8.453048099996522],0.013295300072059035,None,255.52078600000823,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
18,0,18,0,,,../fMRI_stim/music/Q3/MT0026905937.wav,Q3,257.76046530000167,None,257.7378103800118,269.740046299994,[-0.16875],[-0.3225],[1],[0],[0],[12.087978199997451],0.00018107995856553316,None,269.837509999983,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
19,0,19,0,,,../fMRI_stim/music/Q2/MT0003136077.wav,Q2,272.0782797000138,None,272.07157570001436,None,[-0.29375],[0.33125],[1],[0],[0],[2.2671616000006907],0.013574800046626478,None,274.33783620002214,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
20,0,20,0,,,../fMRI_stim/music/Q3/MT0011391187.wav,Q3,276.57686510001076,None,276.5715883000521,None,[-0.02875],[-0.32875],[1],[0],[0],[9.246772999991663],0.009308000095188618,None,285.82159150001826,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
21,0,21,0,,,../fMRI_stim/music/Q3/MT0005963165.wav,Q1,288.0445534000173,None,288.03880158003886,300.04104829998687,[0.06],[0.05875],[1],[0],[0],[14.796852000057697],0.009498480067122728,None,302.83831640001154,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
22,0,22,0,,,../fMRI_stim/music/Q4/MT0013955066.wav,Q4,305.0952787999995,None,305.0721006000531,None,[0.055],[-0.0575],[1],[0],[0],[6.54330039996421],0.005743600020650774,None,311.6218291000114,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
23,0,23,0,,,../fMRI_stim/music/Q2/MT0012001409.wav,Q2,313.89480900001945,None,313.8888558400562,None,[-0.28125],[0.32],[1],[0],[0],[3.634166000003461],0.01280694012530148,None,317.5218900999753,None,,,09_01,001,2023-03-20_16h04.34.536,musicemotionlatency,2022.1.3,59.78994595635771,
,,,,,,,,,,,,,,,,,,,,,,319.52235799998743,None,,,,,,,
