trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,13.632616700022481,None,../fMRI_stim/music/Q1/MT0002033629.wav,Q1,16.384746700001415,None,16.37066149993916,None,[0.2125],[0.305],[1],[0],[0],[8.651706999982707],0.003096700005698949,None,25.033860299969092,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
1,0,1,0,,,../fMRI_stim/music/Q3/MT0031951901.wav,Q2,27.286946700012777,None,27.285244379960933,39.28458480001427,[-0.09],[0.13],[1],[0],[0],[12.560499899962451],0.009644879959523678,None,39.85103750001872,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
2,0,2,0,,,../fMRI_stim/music/Q1/MT0031922089.wav,Q1,42.0853858999908,None,42.06949561996152,None,[0.26],[0.32875],[1],[0],[0],[8.234636400011368],0.0010978199425153434,None,50.31747980002547,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
3,0,3,0,,,../fMRI_stim/music/Q1/MT0032405040.wav,Q2,52.55202990001999,None,52.55253899996751,None,[-0.075],[0.32375],[1],[0],[0],[10.864910800009966],0.00994910002918914,None,63.41996199998539,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
4,0,4,0,,,../fMRI_stim/music/Q4/MT0031886830.wav,Q2,65.67622459999984,None,65.67142157997004,77.67314209998585,[-0.29625],[0.23],[1],[0],[0],[12.331180900044274],0.01121808000607416,None,78.00374379998539,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
5,0,5,0,,,../fMRI_stim/music/Q2/MT0004293364.wav,Q1,80.24344330001622,None,80.23878039998817,None,[0.11625],[0.33375],[1],[0],[0],[10.761059300042689],0.008104900014586747,None,91.00424059998477,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
6,0,6,0,,,../fMRI_stim/music/Q3/MT0001533920.wav,Q3,93.24366039998131,None,93.22216141996905,None,[-0.10875],[-0.0675],[1],[0],[0],[8.869716899993364],0.0008444199338555336,None,102.10468689998379,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
7,0,7,0,,,../fMRI_stim/music/Q2/MT0004447086.wav,Q2,104.34422019997146,None,104.32228951998987,None,[-0.285],[0.32625],[1],[0],[0],[5.024222699983511],0.004386419954244047,None,109.35477079998236,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
8,0,8,0,,,../fMRI_stim/music/Q4/MT0000922312.wav,Q4,111.61082940001506,None,111.57295211997116,None,[0.165],[-0.135],[1],[0],[0],[8.800714000011794],0.014513119938783348,None,120.37195270002121,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
9,0,9,0,,,../fMRI_stim/music/Q1/MT0003669917.wav,Q2,122.5963708999916,None,122.576219439978,None,[-0.21625],[0.14875],[1],[0],[0],[8.488448599993717],0.005124140006955713,None,131.07228770002257,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
10,0,10,0,,,../fMRI_stim/music/Q4/MT0033461826.wav,Q3,133.31199969997397,None,133.28984531997705,None,[-0.2725],[-0.3025],[1],[0],[0],[6.989946499990765],0.0031638200161978602,None,140.28875880001578,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
11,0,11,0,,,../fMRI_stim/music/Q2/MT0033097471.wav,Q2,142.52835430001142,None,142.50680551996922,None,[-0.1725],[0.19875],[1],[0],[0],[6.004200900031719],0.0012146200169809163,None,148.52273359999526,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
12,0,12,0,,,../fMRI_stim/music/Q2/MT0001962373.wav,Q2,150.76178900001105,None,150.74070751997644,None,[-0.28875],[0.3225],[1],[0],[0],[5.788393399969209],0.0020379199413582683,None,156.5394740999909,None,,,01_01,001,2023-03-20_16h32.54.721,musicemotionlatency,2022.1.3,60.086512555001896,
