trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,21.90698066697223,None,../fMRI_stim/music/Q4/MT0001394087.wav,Q4,24.553864037967287,None,24.446402123679096,36.46218257700093,[0.08571428571428572],[-0.29619047619047617],[1],[0],[0],[12.266066156036686],0.0014191886875778437,None,36.738202388980426,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
1,0,1,0,,,../fMRI_stim/music/Q4/MT0003778826.wav,Q1,39.46144021296641,None,39.424670344963666,None,[0.15142857142857144],[0.19238095238095237],[1],[0],[0],[8.279249657993205],0.00044766603969037533,None,47.72453174198745,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
2,0,2,0,,,../fMRI_stim/music/Q2/MT0033097471.wav,Q1,50.372148636961356,None,50.35769640832053,None,[0.03428571428571429],[0.31047619047619046],[1],[0],[0],[8.09430389397312],0.015085816383361816,None,58.45700312196277,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
3,0,3,0,,,../fMRI_stim/music/Q2/MT0001962373.wav,Q2,61.180354428011924,None,61.14560982432061,None,[-0.17238095238095238],[0.28285714285714286],[1],[0],[0],[9.53101571201114],0.003880872332956642,None,70.69371398998192,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
4,0,4,0,,,../fMRI_stim/music/Q3/MT0031951901.wav,Q4,73.31478459696518,None,73.29949227263374,None,[0.02857142857142857],[-0.3295238095238095],[1],[0],[0],[9.622598923975602],0.013219032611232251,None,82.93228596798144,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
5,0,5,0,,,../fMRI_stim/music/Q3/MT0003037596.wav,Q2,85.72569449996809,None,85.71015089134065,97.74342231900664,[-0.15333333333333332],[0.0419047619047619],[1],[0],[0],[12.425453429983463],0.010824498371221125,None,98.1460170680075,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
6,0,6,0,,,../fMRI_stim/music/Q1/MT0001680969.wav,Q1,100.79877997597214,None,100.78166032830097,None,[0.04666666666666667],[0.3295238095238095],[1],[0],[0],[6.742828954011202],0.012760852347128093,None,107.53664969699457,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
7,0,7,0,,,../fMRI_stim/music/Q4/MT0033461826.wav,Q4,110.18543074000627,None,110.1551969633166,None,[0.15619047619047619],[-0.3171428571428571],[1],[0],[0],[8.419279149966314],0.0007294913521036506,None,118.592592408997,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
8,0,8,0,,,../fMRI_stim/music/Q3/MT0001533920.wav,Q1,121.17624688497745,None,121.15501531063734,None,[0.08285714285714285],[0.13714285714285715],[1],[0],[0],[7.6626961980364285],0.016043764597270638,None,128.82467637298396,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
9,0,9,0,,,../fMRI_stim/music/Q1/MT0003669917.wav,Q1,131.46548975096084,None,131.44707531031068,None,[0.2980952380952381],[0.18666666666666668],[1],[0],[0],[5.910524289996829],0.008795422385446727,None,137.37792873498984,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
10,0,10,0,,,../fMRI_stim/music/Q3/MT0030252676.wav,Q1,140.06052924098913,None,140.0264217880089,None,[0.05142857142857143],[0.12],[1],[0],[0],[7.477476791013032],0.0037099330802448094,None,147.52766804699786,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
11,0,11,0,,,../fMRI_stim/music/Q3/MT0003053135.wav,Q1,150.10491841100156,None,150.07934867900332,None,[0.2180952380952381],[0.2038095238095238],[1],[0],[0],[8.497871310974006],0.011516502010636032,None,158.59753305197228,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
12,0,12,0,,,../fMRI_stim/music/Q4/MT0031886830.wav,Q1,161.3136950969929,None,161.2912218656779,None,[0.06952380952380953],[0.007619047619047619],[1],[0],[0],[7.32101282797521],0.004725203674752265,None,168.6243713889853,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
13,0,13,0,,,../fMRI_stim/music/Q2/MT0002385077.wav,Q2,171.26280773698818,None,171.24204075967816,None,[-0.22666666666666666],[0.29714285714285715],[1],[0],[0],[7.541755958052818],0.013384608668275177,None,178.79413947096327,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
14,0,14,0,,,../fMRI_stim/music/Q2/MT0004293364.wav,Q1,181.553249649005,None,181.53860694397008,None,[0.07333333333333333],[0.1438095238095238],[1],[0],[0],[8.060504259949084],0.014605953998398036,None,189.61910522496328,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0003594672.wav,Q1,192.17652824800462,None,192.1410630080034,None,[0.19428571428571428],[0.2038095238095238],[1],[0],[0],[7.869225598988123],0.0025836520362645388,None,200.0322185829864,None,,,05_01,001,2023_Apr_20_1545,musicemotionlatency,2021.2.3,None,
