trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,13.338741899991874,None,../fMRI_stim/music/Q3/MT0028947009.wav,Q4,16.090083199960645,None,16.099345639918464,28.107446299982257,[0.285],[-0.18875],[1],[0],[0],[12.224664200039115],0.014764439896680415,None,28.323406199982855,None,,,01_02,001,2023-03-20_16h37.47.672,musicemotionlatency,2022.1.3,60.2550112503346,
1,0,1,0,,,../fMRI_stim/music/Q2/MT0002415184.wav,Q2,30.557666499982588,None,30.555115399998613,None,[-0.23375],[0.1725],[1],[0],[0],[4.520500900049228],0.01229450001846999,None,35.07594229996903,None,,,01_02,001,2023-03-20_16h37.47.672,musicemotionlatency,2022.1.3,60.2550112503346,
2,0,2,0,,,../fMRI_stim/music/Q4/MT0013676763.wav,Q1,37.33289560000412,None,37.306985899980646,None,[0.265],[0.27],[1],[0],[0],[4.509270700043999],0.002682299993466586,None,41.82901749998564,None,,,01_02,001,2023-03-20_16h37.47.672,musicemotionlatency,2022.1.3,60.2550112503346,
3,0,3,0,,,../fMRI_stim/music/Q3/MT0008841966.wav,Q1,44.083105199970305,None,44.074089299945626,None,[0.0375],[0.1925],[1],[0],[0],[8.520701000001281],0.014501099998597056,None,52.59255060000578,None,,,01_02,001,2023-03-20_16h37.47.672,musicemotionlatency,2022.1.3,60.2550112503346,
4,0,4,0,,,../fMRI_stim/music/Q2/MT0029772184.wav,Q2,54.83206960000098,None,54.824178499984555,None,[-0.28625],[0.32375],[1],[0],[0],[4.288244700001087],0.015478300047107041,None,59.109277299954556,None,,,01_02,001,2023-03-20_16h37.47.672,musicemotionlatency,2022.1.3,60.2550112503346,
5,0,5,0,,,../fMRI_stim/music/Q1/MT0002119439.wav,Q1,61.36740449996432,None,61.34083479997935,None,[0.27],[0.2425],[1],[0],[0],[6.590812400041614],0.00033119996078312397,None,67.94356679997873,None,,,01_02,001,2023-03-20_16h37.47.672,musicemotionlatency,2022.1.3,60.2550112503346,
6,0,6,0,,,../fMRI_stim/music/Q2/MT0011975274.wav,Q1,70.1829225999536,None,70.17453919997206,None,[0.055],[0.32875],[1],[0],[0],[6.348712900013197],0.008781299984548241,None,76.5269924000022,None,,,01_02,001,2023-03-20_16h37.47.672,musicemotionlatency,2022.1.3,60.2550112503346,
7,0,7,0,,,../fMRI_stim/music/Q4/MT0000336135.wav,Q4,78.76784139999654,None,78.74121457999571,None,[0.2325],[-0.0875],[1],[0],[0],[9.407069800014142],0.000443380034994334,None,88.16012039995985,None,,,01_02,001,2023-03-20_16h37.47.672,musicemotionlatency,2022.1.3,60.2550112503346,
8,0,8,0,,,../fMRI_stim/music/Q3/MT0001673884.wav,Q3,90.43300329998601,None,90.39171179995174,None,[-0.29],[-0.31],[1],[0],[0],[9.996091099979822],0.006237800000235438,None,100.3942274999572,None,,,01_02,001,2023-03-20_16h37.47.672,musicemotionlatency,2022.1.3,60.2550112503346,
9,0,9,0,,,../fMRI_stim/music/Q4/MT0011886148.wav,Q3,102.6353078999673,None,102.62526229996001,None,[-0.25875],[-0.2925],[1],[0],[0],[11.266291500010993],0.00946760002989322,None,113.89457949995995,None,,,01_02,001,2023-03-20_16h37.47.672,musicemotionlatency,2022.1.3,60.2550112503346,
