trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,13.549707399972249,None,../fMRI_stim/music/Q3/MT0003101727.wav,Q3,16.242083599965554,None,16.22385173996445,28.22318929998437,[-0.06481481],[-0.3175926],[1],[0],[0],[12.411979100026656],0.011282739927992225,None,28.639919899986126,None,,,13_04,001,2023-04-04_15h09.11.986,musicemotionlatency,2022.1.3,60.00844917713551,
1,0,1,0,,,../fMRI_stim/music/Q1/MT0011997914.wav,Q3,30.924362499965355,None,30.923220159998163,42.92468509997707,[-0.05462963],[-0.04537037],[1],[0],[0],[39.7470719999983],0.0107864600722678,None,70.67541209998308,None,,,13_04,001,2023-04-04_15h09.11.986,musicemotionlatency,2022.1.3,60.00844917713551,
2,0,2,0,,,../fMRI_stim/music/Q4/MT0011380622.wav,Q4,72.90881950000767,None,72.89210627998692,None,[0.09351852],[-0.08148148],[1],[0],[0],[6.739984199986793],0.004999979981221259,None,79.64236090000486,None,,,13_04,001,2023-04-04_15h09.11.986,musicemotionlatency,2022.1.3,60.00844917713551,
3,0,3,0,,,../fMRI_stim/music/Q2/MT0001376988.wav,Q2,81.87572589999763,None,81.87568779999856,None,[-0.26203704],[0.2462963],[1],[0],[0],[4.667090200004168],0.015792100050020963,None,86.54257499997038,None,,,13_04,001,2023-04-04_15h09.11.986,musicemotionlatency,2022.1.3,60.00844917713551,
4,0,4,0,,,../fMRI_stim/music/Q1/MT0003603772.wav,Q2,88.77591819997178,None,88.75920367999935,100.75848649995169,[-0.053703703],[0.085185185],[1],[0],[0],[14.400778599956539],0.00032138003734871745,None,103.17563439998776,None,,,13_04,001,2023-04-04_15h09.11.986,musicemotionlatency,2022.1.3,60.00844917713551,
5,0,5,0,,,../fMRI_stim/music/Q2/MT0007627521.wav,Q2,105.40970959997503,None,105.39299947997789,None,[-0.28333333],[0.29907408],[1],[0],[0],[1.6393523000297137],0.005026780010666698,None,107.04306709999219,None,,,13_04,001,2023-04-04_15h09.11.986,musicemotionlatency,2022.1.3,60.00844917713551,
6,0,6,0,,,../fMRI_stim/music/Q3/MT0008493270.wav,Q3,109.27654379996238,None,109.25992427995662,121.25900929997442,[-0.10462963],[-0.21203704],[1],[0],[0],[12.455916099948809],0.006148679996840656,None,121.72572789998958,None,,,13_04,001,2023-04-04_15h09.11.986,musicemotionlatency,2022.1.3,60.00844917713551,
7,0,7,0,,,../fMRI_stim/music/Q4/MT0000636335.wav,Q4,123.96020539995516,None,123.94240137995222,None,[0.20555556],[-0.10925926],[1],[0],[0],[5.4935577000142075],0.00820137996925041,None,129.4436578999739,None,,,13_04,001,2023-04-04_15h09.11.986,musicemotionlatency,2022.1.3,60.00844917713551,
8,0,8,0,,,../fMRI_stim/music/Q2/MT0004459450.wav,Q2,131.6770595999551,None,131.67702709999867,143.6773876999505,[-0.20462963],[0.32685184],[1],[0],[0],[13.432049199996982],0.014272000058554113,None,145.11075359996175,None,,,13_04,001,2023-04-04_15h09.11.986,musicemotionlatency,2022.1.3,60.00844917713551,
9,0,9,0,,,../fMRI_stim/music/Q2/MT0011259078.wav,Q2,147.34414989996003,None,147.34410379995825,159.3444754999946,[-0.050925925],[0.26018518],[1],[0],[0],[12.448295400012285],0.013427199970465153,None,159.79448270000285,None,,,13_04,001,2023-04-04_15h09.11.986,musicemotionlatency,2022.1.3,60.00844917713551,
