trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,21.06806860002689,None,../fMRI_stim/music/Q1/MT0004683099.wav,Q1,23.8003241000697,None,23.787593090394513,None,[0.27875],[0.28125],[1],[0],[0],[4.373202399816364],0.014139490434899926,None,28.161462899995968,None,,,SUB-02,002,2023-01-04_16h53.47.459,musicemotionlatency,2022.1.3,60.259876773183706,
1,0,1,0,,,../fMRI_stim/music/Q3/MT0003601752.wav,Q2,30.39648659992963,None,30.392305450048298,None,[-0.08625],[0.06625],[1],[0],[0],[7.083731099963188],0.01312065008096397,None,37.47875449992716,None,,,SUB-02,002,2023-01-04_16h53.47.459,musicemotionlatency,2022.1.3,60.259876773183706,
2,0,2,0,,,../fMRI_stim/music/Q4/MT0007342701.wav,Q3,39.72970629995689,None,39.72597914021462,None,[-0.13],[-0.255],[1],[0],[0],[5.346944199874997],0.010157140204682946,None,45.07833930011839,None,,,SUB-02,002,2023-01-04_16h53.47.459,musicemotionlatency,2022.1.3,60.259876773183706,
3,0,3,0,,,../fMRI_stim/music/Q2/MT0030271679.wav,Q1,47.33008300000802,None,47.30958005017601,None,[0.105],[0.2025],[1],[0],[0],[4.638837199890986],0.0008897501975297928,None,51.961778100114316,None,,,SUB-02,002,2023-01-04_16h53.47.459,musicemotionlatency,2022.1.3,60.259876773183706,
4,0,4,0,,,../fMRI_stim/music/Q4/MT0033410438.wav,Q1,54.21226810012013,None,54.210142040112984,None,[0.24125],[0.05625],[1],[0],[0],[5.370943200075999],0.01509164017625153,None,59.58060820004903,None,,,SUB-02,002,2023-01-04_16h53.47.459,musicemotionlatency,2022.1.3,60.259876773183706,
5,0,5,0,,,../fMRI_stim/music/Q3/MT0005981667.wav,Q3,61.83650219999254,None,61.83055194020271,None,[-0.1025],[-0.3175],[1],[0],[0],[5.648696599993855],0.01266954024322331,None,67.48071760009043,None,,,SUB-02,002,2023-01-04_16h53.47.459,musicemotionlatency,2022.1.3,60.259876773183706,
6,0,6,0,,,../fMRI_stim/music/Q4/MT0005074629.wav,Q1,69.73178769997321,None,69.72825524020008,None,[0.23875],[0.14],[1],[0],[0],[5.301972700050101],0.014098740182816982,None,75.03107189992443,None,,,SUB-02,002,2023-01-04_16h53.47.459,musicemotionlatency,2022.1.3,60.259876773183706,
7,0,7,0,,,../fMRI_stim/music/Q2/MT0005029328.wav,Q2,77.31521650007926,None,77.3112099201884,None,[-0.12],[0.3075],[1],[0],[0],[3.859337199945003],0.003081920091062784,None,81.2123292000033,None,,,SUB-02,002,2023-01-04_16h53.47.459,musicemotionlatency,2022.1.3,60.259876773183706,
8,0,8,0,,,../fMRI_stim/music/Q3/MT0001982863.wav,Q3,83.4317524000071,None,83.41241146000102,None,[-0.06125],[-0.0875],[1],[0],[0],[6.039682199945673],0.0016517599578946829,None,89.46416480001062,None,,,SUB-02,002,2023-01-04_16h53.47.459,musicemotionlatency,2022.1.3,60.259876773183706,
9,0,9,0,,,../fMRI_stim/music/Q4/MT0001877603.wav,Q4,91.6997903001029,None,91.67930335998535,None,[0.095],[-0.15],[1],[0],[0],[4.855904299998656],0.0008307597599923611,None,96.54778050002642,None,,,SUB-02,002,2023-01-04_16h53.47.459,musicemotionlatency,2022.1.3,60.259876773183706,
