1.4131 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
31.7376 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

31.7384 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fac64593a90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fac63271ba8>, multiSample=False, name='window1', numSamples=2, pos=[420.0, 262.5], screen=0, size=array([3360, 2100]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
31.7387 	EXP 	window1: mouseVisible = True
31.7388 	EXP 	window1: recordFrameIntervals = False
31.8938 	EXP 	window1: recordFrameIntervals = True
32.1519 	WARNING 	t of last frame was 23.74ms (=1/42)
32.4189 	WARNING 	t of last frame was 26.43ms (=1/37)
32.6015 	WARNING 	t of last frame was 25.06ms (=1/39)
32.7016 	WARNING 	t of last frame was 25.44ms (=1/39)
32.9182 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
33.5181 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

34.7529 	EXP 	Created starttext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='starttext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
34.7589 	EXP 	Created russellsQuad = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='russellsQuad', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.9, 0.9]), texRes=128.0, units='height', win=Window(...))
35.0672 	EXP 	Sound music set volume 1.000
35.0674 	EXP 	window1: mouseVisible = True
35.0728 	EXP 	Created fixCross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixCross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
35.0786 	EXP 	Created goodbyetext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='goodbyetext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Terminado.', units='height', win=Window(...), wrapWidth=1)
35.1003 	EXP 	starttext: autoDraw = True
37.0898 	EXP 	Created sequence: random, trialTypes=1, nReps=24, seed=None
37.0903 	EXP 	New trial (rep=0, index=0): None
37.6913 	EXP 	starttext: autoDraw = False
37.6913 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
37.6913 	EXP 	russellsQuad: autoDraw = True
42.3496 	DATA 	Mouse: Left button down, pos=(1073,733)
42.3513 	DATA 	[0.22190476 0.19809524]
42.3680 	EXP 	russellsQuad: autoDraw = False
42.3680 	EXP 	fixCross: autoDraw = True
42.4390 	DATA 	Mouse:  Left button up, pos=(1073,733)
44.3663 	EXP 	New trial (rep=1, index=0): None
44.8123 	EXP 	fixCross: autoDraw = False
44.8123 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
44.8123 	EXP 	russellsQuad: autoDraw = True
53.3012 	DATA 	Mouse: Left button down, pos=(1067,441)
53.3021 	DATA 	[ 0.21619048 -0.08      ]
53.3192 	EXP 	russellsQuad: autoDraw = False
53.3192 	EXP 	fixCross: autoDraw = True
53.4428 	DATA 	Mouse:  Left button up, pos=(1067,441)
55.3111 	EXP 	New trial (rep=2, index=0): None
55.8497 	EXP 	fixCross: autoDraw = False
55.8497 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
55.8497 	EXP 	russellsQuad: autoDraw = True
61.6482 	DATA 	Mouse: Left button down, pos=(912,632)
61.6698 	DATA 	[0.06857143 0.10190476]
61.6888 	EXP 	russellsQuad: autoDraw = False
61.6888 	EXP 	fixCross: autoDraw = True
61.7944 	DATA 	Mouse:  Left button up, pos=(912,632)
63.6888 	EXP 	New trial (rep=3, index=0): None
64.2229 	EXP 	fixCross: autoDraw = False
64.2229 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
64.2229 	EXP 	russellsQuad: autoDraw = True
72.8690 	DATA 	Mouse: Left button down, pos=(997,338)
72.8702 	DATA 	[ 0.14952381 -0.17809524]
72.8883 	EXP 	russellsQuad: autoDraw = False
72.8883 	EXP 	fixCross: autoDraw = True
73.0237 	DATA 	Mouse:  Left button up, pos=(997,338)
74.8845 	EXP 	New trial (rep=4, index=0): None
75.4078 	EXP 	fixCross: autoDraw = False
75.4078 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
75.4078 	EXP 	russellsQuad: autoDraw = True
84.9100 	DATA 	Mouse: Left button down, pos=(1065,464)
84.9311 	DATA 	[ 0.21428571 -0.05809524]
84.9490 	EXP 	russellsQuad: autoDraw = False
84.9490 	EXP 	fixCross: autoDraw = True
85.0229 	DATA 	Mouse:  Left button up, pos=(1065,464)
86.9432 	EXP 	New trial (rep=5, index=0): None
87.4885 	EXP 	fixCross: autoDraw = False
87.4885 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
87.4885 	EXP 	russellsQuad: autoDraw = True
98.3804 	DATA 	Mouse: Left button down, pos=(1079,452)
