trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,15.525519882969093,None,../fMRI_stim/music/Q4/MT0030495725.wav,Q4,18.06582440098282,None,17.96135506161178,None,[0.19523809523809524],[-0.024761904761904763],[1],[0],[0],[6.803563300985843],0.008017463609576225,None,24.785175944969524,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
1,0,1,0,,,../fMRI_stim/music/Q4/MT0002448379.wav,Q1,27.467222019971814,None,27.441594468988477,None,[0.15523809523809523],[0.07142857142857142],[1],[0],[0],[5.1387882069684565],0.0035443880478851497,None,32.62297265394591,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
2,0,2,0,,,../fMRI_stim/music/Q2/MT0006746691.wav,Q2,35.20136022695806,None,35.1675462269457,None,[-0.24761904761904763],[0.28095238095238095],[1],[0],[0],[4.438641824002843],0.00404322991380468,None,39.6297213009675,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
3,0,3,0,,,../fMRI_stim/music/Q4/MT0030286920.wav,Q1,42.21784197696252,None,42.190406893282976,None,[0.15523809523809523],[0.07047619047619047],[1],[0],[0],[9.75549063901417],0.0012962743057869375,None,51.96883463696577,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
4,0,4,0,,,../fMRI_stim/music/Q4/MT0007064420.wav,Q4,54.55231111694593,None,54.53491297831837,None,[0.1580952380952381],[-0.022857142857142857],[1],[0],[0],[5.415650826005731],0.015708150283899158,None,59.958200986962765,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
5,0,5,0,,,../fMRI_stim/music/Q3/MT0005520274.wav,Q1,62.58223860996077,None,62.54859463296598,None,[0.15523809523809523],[0.09238095238095238],[1],[0],[0],[3.865081886004191],0.0035180789418518543,None,66.43488630797947,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
6,0,6,0,,,../fMRI_stim/music/Q1/MT0028445777.wav,Q1,69.10274122998817,None,69.07140694730526,None,[0.15047619047619049],[0.18],[1],[0],[0],[10.042651008989196],0.0074222913244739175,None,79.16597106895642,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
7,0,7,0,,,../fMRI_stim/music/Q1/MT0029492542.wav,,81.80698076100089,None,81.76837666166635,None,[0.0],[0.2276190476190476],[1],[0],[0],[6.858038456004579],0.006520654656924307,None,88.64093391597271,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
8,0,8,0,,,../fMRI_stim/music/Q3/MT0028698324.wav,Q4,91.27067567495396,None,91.23459309400059,None,[0.2038095238095238],[-0.017142857142857144],[1],[0],[0],[8.333931868022773],0.004116475989576429,None,99.58461116399849,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
9,0,9,0,,,../fMRI_stim/music/Q1/MT0003603772.wav,Q1,102.18749000597745,None,102.15055825330394,None,[0.16857142857142857],[0.11238095238095239],[1],[0],[0],[7.621838977036532],0.004166817350778729,None,109.79384586698143,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
10,0,10,0,,,../fMRI_stim/music/Q3/MT0015665796.wav,Q4,112.38332185294712,None,112.35930690031576,124.37911822996102,[0.05904761904761905],[-0.054285714285714284],[1],[0],[0],[12.473671237006783],0.0016673493082635105,None,124.86120649595978,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
11,0,11,0,,,../fMRI_stim/music/Q1/MT0002894033.wav,Q1,127.75071381195448,None,127.7337871762885,None,[0.1657142857142857],[0.15333333333333332],[1],[0],[0],[5.998963339021429],0.011579469311982393,None,133.74742725095712,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
12,0,12,0,,,../fMRI_stim/music/Q3/MT0003037754.wav,Q1,136.35125622095075,None,136.3215487273022,None,[0.19238095238095237],[0.002857142857142857],[1],[0],[0],[5.680425678030588],0.008160690311342478,None,142.01293183700182,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
13,0,13,0,,,../fMRI_stim/music/Q3/MT0005217073.wav,Q1,144.64122551999753,None,144.61342809299242,None,[0.1419047619047619],[0.022857142857142857],[1],[0],[0],[9.567512848996557],0.0015300149680115283,None,154.19917738996446,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
14,0,14,0,,,../fMRI_stim/music/Q1/MT0007147603.wav,Q1,156.78991153894458,None,156.75885030861636,None,[0.06285714285714286],[0.04476190476190476],[1],[0],[0],[7.121878748002928],0.005980076675768942,None,163.90005751996068,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0006747288.wav,Q1,166.4831213389989,None,166.44666603063624,None,[0.15047619047619049],[0.19238095238095237],[1],[0],[0],[5.344194208970293],0.005467808630783111,None,171.81463723100023,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
16,0,16,0,,,../fMRI_stim/music/Q3/MT0002087541.wav,Q1,174.41549699899042,None,174.39315255127926,None,[0.0980952380952381],[0.09333333333333334],[1],[0],[0],[7.896710845991038],0.012330262339673936,None,182.30178472097032,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
17,0,17,0,,,../fMRI_stim/music/Q2/MT0003546058.wav,Q2,184.90217388398014,None,184.8887836439768,None,[-0.24285714285714285],[0.2123809523809524],[1],[0],[0],[4.202422279049642],0.015946973930113018,None,189.10333101300057,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
18,0,18,0,,,../fMRI_stim/music/Q2/MT0006862088.wav,Q2,191.71879559999797,None,191.70542448196795,None,[-0.18857142857142858],[0.2276190476190476],[1],[0],[0],[6.020766392000951],0.016376695013605058,None,197.7332710729679,None,,,05_04,001,2023_Apr_20_1606,musicemotionlatency,2021.2.3,None,
