trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,17.537082791001012,None,../fMRI_stim/music/Q3/MT0005217073.wav,Q4,20.007576005002193,None,19.954747569003665,31.963106949006033,[0.09375],[-0.10625],[1],[0],[0],[18.2388742990006],0.0009108040030696429,None,38.20303373400384,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
1,0,1,0,,,../fMRI_stim/music/Q2/MT0013313448.wav,Q2,40.58845806300087,None,40.57952039700031,52.584341529000085,[-0.0475],[0.1975],[1],[0],[0],[15.541038477000257],0.006647128990152851,None,56.12472815500223,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
2,0,2,0,,,../fMRI_stim/music/Q1/MT0014576739.wav,Q1,58.56531541100412,None,58.54860455700546,70.5551300799998,[0.13],[0.1875],[1],[0],[0],[12.525085025001317],0.005852616006450262,None,71.07871262800472,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
3,0,3,0,,,../fMRI_stim/music/Q3/MT0002142155.wav,Q4,73.52009447300225,None,73.50945040200023,85.52597378700011,[0.12875],[-0.1975],[1],[0],[0],[12.40080472399859],0.006630579999182373,None,85.91615889099921,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
4,0,4,0,,,../fMRI_stim/music/Q2/MT0006746691.wav,Q1,88.33436472600442,None,88.32059045650458,100.3279241670025,[0.18625],[0.28875],[1],[0],[0],[12.272361766001268],0.005204595494433306,None,100.59962711400294,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
5,0,5,0,,,../fMRI_stim/music/Q2/MT0003782002.wav,Q1,103.09971844200481,None,103.07818563150431,115.09510167199915,[0.09],[0.29375],[1],[0],[0],[12.529247300997667],0.0004915485042147338,None,115.61781785800122,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
6,0,6,0,,,../fMRI_stim/music/Q2/MT0028345470.wav,Q1,118.03220069300005,None,118.02151646750353,130.02890762500465,[0.085],[0.32125],[1],[0],[0],[14.794981967999774],0.0053040865022921935,None,132.82220990700444,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
7,0,7,0,,,../fMRI_stim/music/Q1/MT0006747288.wav,Q1,135.22919651600387,None,135.2207007975019,147.23222571200313,[0.20625],[0.18625],[1],[0],[0],[12.69084489600209],0.007955133500217926,None,147.91614660699997,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
8,0,8,0,,,../fMRI_stim/music/Q1/MT0032235381.wav,Q1,150.33929809500114,None,150.3282078120028,162.34172109100473,[0.145],[0.1125],[1],[0],[0],[12.319273757995688],0.005678022003849037,None,162.65644875200087,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
9,0,9,0,,,../fMRI_stim/music/Q2/MT0009421924.wav,Q1,165.0813322899994,None,165.0648776750022,177.07064994200482,[0.0175],[0.07625],[1],[0],[0],[14.389527496001392],0.0005950330014456995,None,179.46502842900372,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
10,0,10,0,,,../fMRI_stim/music/Q4/MT0030319227.wav,Q4,181.88326831800077,None,181.87142665500141,193.8867184310002,[0.095],[-0.2175],[1],[0],[0],[12.3414594019996],0.004084617998159956,None,194.21965161800472,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
11,0,11,0,,,../fMRI_stim/music/Q1/MT0010900969.wav,Q1,196.64409390600485,None,196.62810529200215,208.63742081600503,[0.20875],[0.055],[1],[0],[0],[14.230934318999061],0.001726636997773312,None,210.86822056000528,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
12,0,12,0,,,../fMRI_stim/music/Q1/MT0003144898.wav,Q1,213.28681932000472,None,213.277405603003,225.2875614010045,[0.145],[0.11375],[1],[0],[0],[12.4372315790024],0.007231075993331615,None,225.72285959600413,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
13,0,13,0,,,../fMRI_stim/music/Q3/MT0030422114.wav,Q1,228.17984950700338,None,228.17031295950073,240.17671218800388,[0.06875],[0.04375],[1],[0],[0],[12.414782679006748],0.008003049500985071,None,240.58833323300496,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
14,0,14,0,,,../fMRI_stim/music/Q4/MT0033391280.wav,Q4,243.02014836500166,None,243.0113662525029,255.02481605200592,[0.0225],[-0.29],[1],[0],[0],[13.362679979996756],0.007401581504382193,None,256.37824080900464,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
15,0,15,0,,,../fMRI_stim/music/Q2/MT0032957418.wav,Q1,258.7921260380026,None,258.7776438635054,270.78617844300607,[0.23],[0.04375],[1],[0],[0],[12.663059809005063],0.002044457505689934,None,271.45153902900347,None,,,06_01,001,2023_Mar_24_1547,musicemotionlatency,2021.2.3,118.4035824970711,
