trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,12.646031999960542,None,../fMRI_stim/music/Q1/MT0027035970.wav,Q1,15.39754149998771,None,15.39214307992952,None,[0.1475],[0.10125],[1],[0],[0],[5.312941399984993],0.006288879958447069,None,20.713321499992162,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
1,0,1,0,,,../fMRI_stim/music/Q1/MT0009904717.wav,Q1,22.949197400012054,None,22.94542109995382,None,[0.14625],[0.10125],[1],[0],[0],[5.7328748999862],0.012518099916633219,None,28.680487199977506,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
2,0,2,0,,,../fMRI_stim/music/Q4/MT0029976595.wav,Q4,30.900208299979568,None,30.895850419963242,42.89758270001039,[0.09375],[-0.08125],[1],[0],[0],[12.47843139996985],0.008314020000398159,None,43.38111560000107,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
3,0,3,0,,,../fMRI_stim/music/Q1/MT0028617657.wav,Q1,45.61476009996841,None,45.595788719970734,None,[0.235],[0.0625],[1],[0],[0],[7.6391844999743626],0.0016805199556984007,None,53.25240820000181,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
4,0,4,0,,,../fMRI_stim/music/Q3/MT0011440705.wav,Q3,55.498236599960364,None,55.479412219976076,None,[-0.16375],[-0.145],[1],[0],[0],[4.387784799968358],0.0007919199415482581,None,59.88108149997424,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
5,0,5,0,,,../fMRI_stim/music/Q2/MT0008596275.wav,Q2,62.165814200008754,None,62.14628646000055,None,[-0.3025],[0.33125],[1],[0],[0],[1.3055558999767527],0.0016209600144065917,None,63.464487199962605,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
6,0,6,0,,,../fMRI_stim/music/Q4/MT0030369896.wav,Q3,65.7004696999793,None,65.69682459998876,None,[-0.175],[-0.1025],[1],[0],[0],[10.31513659999473],0.011640299984719604,None,76.01502260001143,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
7,0,7,0,,,../fMRI_stim/music/Q3/MT0026330298.wav,Q3,78.25009759998647,None,78.24709099996835,None,[-0.1625],[-0.25375],[1],[0],[0],[5.533981999964453],0.010859499976504594,None,83.7831625000108,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
8,0,8,0,,,../fMRI_stim/music/Q4/MT0014475915.wav,Q4,86.05508779996308,None,86.015391599969,None,[0.1525],[-0.125],[1],[0],[0],[7.043809599999804],0.0052198999910615385,None,93.06697839999106,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
9,0,9,0,,,../fMRI_stim/music/Q2/MT0012116237.wav,Q2,95.30689879995771,None,95.29896149999695,None,[-0.27875],[0.33875],[1],[0],[0],[1.50267509999685],0.014148600050248206,None,96.80040149996057,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
10,0,10,0,,,../fMRI_stim/music/Q3/MT0014046859.wav,Q4,99.03973789996235,None,99.03199739998672,None,[0.115],[-0.10375],[1],[0],[0],[8.18735540000489],0.014874200045596808,None,107.21748729998944,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
11,0,11,0,,,../fMRI_stim/music/Q1/MT0028627699.wav,Q1,109.45857289998094,None,109.4328021199559,None,[0.09375],[0.07625],[1],[0],[0],[5.941657199990004],0.002766219957266003,None,115.3841967000044,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
12,0,12,0,,,../fMRI_stim/music/Q1/MT0018450519.wav,Q2,117.62407570000505,None,117.61613389995182,None,[-0.11],[0.1025],[1],[0],[0],[3.9527309999684803],0.014131099975202233,None,121.56765619997168,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
13,0,13,0,,,../fMRI_stim/music/Q3/MT0015004289.wav,Q3,123.79093590000411,None,123.78288091995056,None,[-0.1725],[-0.18625],[1],[0],[0],[4.932035100006033],0.009907319908961654,None,128.71777789999032,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
14,0,14,0,,,../fMRI_stim/music/Q2/MT0014878397.wav,Q2,130.95945309998933,None,130.93309231995372,None,[-0.16375],[0.17625],[1],[0],[0],[5.139831900014542],0.0008974199299700558,None,136.0847470999579,None,,,09_04,001,2023-03-20_16h17.18.445,musicemotionlatency,2022.1.3,60.056344858311974,
