trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,17.75214994698763,None,../fMRI_stim/music/Q2/MT0030271679.wav,Q1,20.36114907299634,None,20.29784203665719,None,[0.045714285714285714],[0.07047619047619047],[1],[0],[0],[9.744834779005032],0.0009765156428329647,None,30.060929748986382,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
1,0,1,0,,,../fMRI_stim/music/Q2/MT0003311798.wav,Q2,32.681457834958564,None,32.6584616829874,None,[-0.16666666666666666],[0.08857142857142856],[1],[0],[0],[5.509247565991245],0.001309239014517516,None,38.187003330967855,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
2,0,2,0,,,../fMRI_stim/music/Q1/MT0032332758.wav,Q1,40.737156555987895,None,40.71936533199623,None,[0.08285714285714285],[0.16],[1],[0],[0],[8.762029094970785],0.0059742319863289595,None,49.515825191978365,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
3,0,3,0,,,../fMRI_stim/music/Q3/MT0001982863.wav,Q1,52.0883203719859,None,52.07090925700031,None,[0.17047619047619048],[0.045714285714285714],[1],[0],[0],[8.470035713980906],0.007536316988989711,None,60.55095452797832,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
4,0,4,0,,,../fMRI_stim/music/Q2/MT0012168286.wav,Q2,63.08540122996783,None,63.07032453729383,None,[-0.2714285714285714],[0.3238095238095238],[1],[0],[0],[6.22441946901381],0.01317476131953299,None,69.30035993899219,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
5,0,5,0,,,../fMRI_stim/music/Q4/MT0033410438.wav,Q4,71.85712283098837,None,71.83385880601126,None,[0.17809523809523808],[-0.24095238095238095],[1],[0],[0],[9.406236563983839],0.006260843947529793,None,81.25534565601265,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
6,0,6,0,,,../fMRI_stim/music/Q1/MT0013590244.wav,Q4,83.79930414597038,None,83.77875827730944,None,[0.3047619047619048],[-0.14285714285714285],[1],[0],[0],[5.2052309139980935],0.008612188277766109,None,88.99343432596652,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
7,0,7,0,,,../fMRI_stim/music/Q1/MT0002532237.wav,Q2,91.90229163598269,None,91.89000157800038,103.90758807299426,[-0.049523809523809526],[0.09428571428571429],[1],[0],[0],[12.68235536600696],0.013673842011485249,None,104.5781682949746,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
8,0,8,0,,,../fMRI_stim/music/Q4/MT0001877603.wav,Q4,107.12070360500365,None,107.10917699029281,None,[0.1961904761904762],[-0.09619047619047619],[1],[0],[0],[4.562831285002176],0.014844241261016577,None,111.6815266259946,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
9,0,9,0,,,../fMRI_stim/music/Q2/MT0006919878.wav,Q2,114.24226671096403,None,114.22035118700005,None,[-0.2361904761904762],[0.03333333333333333],[1],[0],[0],[7.3911373899900354],0.0023946260334923863,None,121.62801717198454,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
10,0,10,0,,,../fMRI_stim/music/Q1/MT0007443823.wav,Q1,124.32969336101087,None,124.31742543196306,None,[0.18761904761904763],[0.11428571428571428],[1],[0],[0],[5.3771121660247445],0.015773652936331928,None,129.69690839096438,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
11,0,11,0,,,../fMRI_stim/music/Q3/MT0011612883.wav,Q4,132.24514552595792,None,132.2218468512952,None,[0.23523809523809525],[-0.19428571428571428],[1],[0],[0],[5.681004492973443],0.0014326702803373337,None,137.91845364496112,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
12,0,12,0,,,../fMRI_stim/music/Q3/MT0005981667.wav,Q4,140.42272145696916,None,140.40932703699218,None,[0.2780952380952381],[-0.17809523809523808],[1],[0],[0],[4.230620926013216],0.010142104991246015,None,144.65039488999173,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
13,0,13,0,,,../fMRI_stim/music/Q3/MT0003601752.wav,Q3,147.25535850098822,None,147.23365876401078,None,[-0.14857142857142858],[-0.12857142857142856],[1],[0],[0],[7.789502430008724],0.002376265008933842,None,155.03833281097468,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
14,0,14,0,,,../fMRI_stim/music/Q1/MT0031996897.wav,Q3,157.637529945001,None,157.61777924433895,None,[-0.16666666666666666],[-0.12761904761904763],[1],[0],[0],[1.7829132599872537],0.01045636332128197,None,159.43009246699512,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
15,0,15,0,,,../fMRI_stim/music/Q4/MT0031898123.wav,Q4,162.0060580179561,None,161.99635674666305,None,[0.24952380952380954],[-0.24571428571428572],[1],[0],[0],[3.8330442379810847],0.01585978764342144,None,165.83268081996357,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
16,0,16,0,,,../fMRI_stim/music/Q3/MT0030304982.wav,Q4,168.34872495400487,None,168.33752747666247,None,[0.17333333333333334],[-0.18571428571428572],[1],[0],[0],[2.0607628189609386],0.014390876633115113,None,170.40078210900538,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
17,0,17,0,,,../fMRI_stim/music/Q4/MT0007342701.wav,Q4,172.94717131496873,None,172.9353194199619,None,[0.2914285714285714],[-0.20666666666666667],[1],[0],[0],[6.934506161022],0.014670666016172618,None,179.8762757370132,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
18,0,18,0,,,../fMRI_stim/music/Q4/MT0014507179.wav,Q4,182.4556329289917,None,182.43822107867263,None,[0.23238095238095238],[-0.10380952380952381],[1],[0],[0],[3.8136831170413643],0.009570967638865113,None,186.25935268297326,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
19,0,19,0,,,../fMRI_stim/music/Q3/MT0031693432.wav,Q4,188.78355848201318,None,188.76981476263998,None,[0.23047619047619047],[-0.10476190476190476],[1],[0],[0],[4.112576982006431],0.011044004699215293,None,192.89030069101136,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
20,0,20,0,,,../fMRI_stim/music/Q1/MT0004683099.wav,Q1,195.48063554399414,None,195.4699837312995,None,[0.30666666666666664],[0.29333333333333333],[1],[0],[0],[5.803002770990133],0.013174684310797602,None,201.27917864796473,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
21,0,21,0,,,../fMRI_stim/music/Q2/MT0033084992.wav,Q2,203.81771906500217,None,203.80420373631256,None,[-0.02095238095238095],[0.2742857142857143],[1],[0],[0],[9.543398315028753],0.013073194364551455,None,213.35250731598353,None,,,19_02,001,2023_Dec_06_1702,musicemotionlatency,2021.2.3,None,
