trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,27.042571900004987,None,../fMRI_stim/music/Q1/MT0001605268.wav,Q1,29.812982600007672,None,29.795650639978703,41.8108236999833,[0.23888889],[0.17777778],[1],[0],[0],[12.592656599998008],0.0025652400217950344,None,42.394178099988494,None,,,13_01,001,2023-04-04_14h51.46.327,musicemotionlatency,2022.1.3,60.01057384582013,
1,0,1,0,,,../fMRI_stim/music/Q3/MT0007652281.wav,Q3,44.64531320001697,None,44.644465839955956,56.645631599996705,[-0.07037037],[-0.25462964],[1],[0],[0],[18.552154499979224],0.01661743992008269,None,63.195826500013936,None,,,13_01,001,2023-04-04_14h51.46.327,musicemotionlatency,2022.1.3,60.01057384582013,
2,0,2,0,,,../fMRI_stim/music/Q2/MT0001927746.wav,Q2,65.47968410002068,None,65.46278667997103,77.46294689999195,[-0.041666668],[0.19722222],[1],[0],[0],[15.428974299982656],0.011159379966557026,None,80.8963069000165,None,,,13_01,001,2023-04-04_14h51.46.327,musicemotionlatency,2022.1.3,60.01057384582013,
3,0,3,0,,,../fMRI_stim/music/Q1/MT0026753827.wav,Q1,83.163033800025,None,83.14660713996273,95.14670579996891,[0.026851851],[0.1574074],[1],[0],[0],[17.705322900030296],0.004051839991007,None,100.86359750002157,None,,,13_01,001,2023-04-04_14h51.46.327,musicemotionlatency,2022.1.3,60.01057384582013,
4,0,4,0,,,../fMRI_stim/music/Q2/MT0001962373.wav,Q2,103.11358050000854,None,103.09713289997308,None,[-0.16296296],[0.2935185],[1],[0],[0],[7.726515400048811],0.009225499932654202,None,110.83043039997574,None,,,13_01,001,2023-04-04_14h51.46.327,musicemotionlatency,2022.1.3,60.01057384582013,
5,0,5,0,,,../fMRI_stim/music/Q1/MT0009845275.wav,Q1,113.16385389998322,None,113.14745449996553,None,[0.2175926],[0.225],[1],[0],[0],[11.889856999972835],0.00580189999891445,None,125.04749470000388,None,,,13_01,001,2023-04-04_14h51.46.327,musicemotionlatency,2022.1.3,60.01057384582013,
6,0,6,0,,,../fMRI_stim/music/Q4/MT0017672677.wav,Q4,127.28088550001848,None,127.26442965999013,None,[0.21018519],[-0.15],[1],[0],[0],[7.168497900012881],0.0010084599489346147,None,134.44775170000503,None,,,13_01,001,2023-04-04_14h51.46.327,musicemotionlatency,2022.1.3,60.01057384582013,
7,0,7,0,,,../fMRI_stim/music/Q2/MT0013885218.wav,Q1,136.69781709997915,None,136.68138299998827,148.68146709998837,[0.073148146],[0.24722221],[1],[0],[0],[16.01335130003281],0.012154299940448254,None,152.69827609998174,None,,,13_01,001,2023-04-04_14h51.46.327,musicemotionlatency,2022.1.3,60.01057384582013,
8,0,8,0,,,../fMRI_stim/music/Q3/MT0007583962.wav,Q3,154.93164949998027,None,154.93183610000415,None,[-0.13611111],[-0.21296297],[1],[0],[0],[10.730515699950047],0.012703100044745952,None,165.66525580000598,None,,,13_01,001,2023-04-04_14h51.46.327,musicemotionlatency,2022.1.3,60.01057384582013,
9,0,9,0,,,../fMRI_stim/music/Q3/MT0014737299.wav,Q3,167.93196720001288,None,167.91554643999552,None,[-0.1388889],[-0.21111111],[1],[0],[0],[6.722951000032481],0.006408239947631955,None,174.6477489999961,None,,,13_01,001,2023-04-04_14h51.46.327,musicemotionlatency,2022.1.3,60.01057384582013,
