trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,13.78585358899727,None,../fMRI_stim/music/Q4/MT0031898123.wav,Q4,16.260596551997878,None,16.211962872510046,28.222569272998953,[0.15125],[-0.21625],[1],[0],[0],[14.177689869997266],0.004073467513080686,None,30.397447436997027,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
1,0,1,0,,,../fMRI_stim/music/Q1/MT0002532237.wav,Q2,32.90444574299909,None,32.890532961514694,44.90505130899692,[-0.02875],[0.03],[1],[0],[0],[15.676875728000596],0.0029621245193993673,None,48.576769004997914,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
2,0,2,0,,,../fMRI_stim/music/Q4/MT0033410438.wav,Q4,50.99279961599677,None,50.9770367200108,62.99571873899549,[0.0375],[-0.0375],[1],[0],[0],[16.1924936370051],0.0033064250164898112,None,67.17768720499589,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
3,0,3,0,,,../fMRI_stim/music/Q1/MT0007443823.wav,Q1,69.61247908899531,None,69.59994970600965,None,[0.10375],[0.04875],[1],[0],[0],[11.937417471999652],0.004833809012779966,None,81.55844957099907,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
4,0,4,0,,,../fMRI_stim/music/Q2/MT0006919878.wav,Q1,83.9764758819947,None,83.96002175300964,95.98040850899997,[0.04875],[0.1425],[1],[0],[0],[13.541396210996027],0.0005065330187790096,None,97.51180183999531,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
5,0,5,0,,,../fMRI_stim/music/Q4/MT0001877603.wav,Q4,99.93460471699655,None,99.92456724750737,111.93089800899907,[0.035],[-0.04625],[1],[0],[0],[12.308681472000899],0.006738156509527471,None,112.23786016699887,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
6,0,6,0,,,../fMRI_stim/music/Q2/MT0003311798.wav,Q1,114.66856680299679,None,114.65282825451068,126.66247740299877,[0.2525],[0.085],[1],[0],[0],[22.535847769999236],0.0023730865214020014,None,137.19739564100018,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
7,0,7,0,,,../fMRI_stim/music/Q4/MT0005074629.wav,Q3,139.61300552299508,None,139.59867140500864,151.61247703700064,[-0.035],[-0.03375],[1],[0],[0],[12.384109437996813],0.0022576290066353977,None,151.99202093799977,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
8,0,8,0,,,../fMRI_stim/music/Q4/MT0007342701.wav,Q4,154.4369850410003,None,154.41959683350942,166.4261494300008,[0.07125],[-0.115],[1],[0],[0],[12.41697636200115],0.00010605152056086808,None,166.86120282699994,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
9,0,9,0,,,../fMRI_stim/music/Q3/MT0031693432.wav,Q4,169.29403535099846,None,169.27861319301007,181.28508022899769,[0.0875],[-0.1225],[1],[0],[0],[14.438605773000745],0.001881947013316676,None,183.7278579959966,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
10,0,10,0,,,../fMRI_stim/music/Q1/MT0032332758.wav,Q1,186.19258258699847,None,186.1822671480142,198.1869666939965,[0.0825],[0.23875],[1],[0],[0],[13.245037054999557],0.00484901801974047,None,199.43550837200019,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
11,0,11,0,,,../fMRI_stim/music/Q3/MT0003601752.wav,Q2,201.8726528490006,None,201.86053322601072,213.87355874299828,[-0.1825],[0.18375],[1],[0],[0],[13.253447015995334],0.0055670620131422766,None,215.1200041169941,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
12,0,12,0,,,../fMRI_stim/music/Q2/MT0012168286.wav,Q1,217.5328169860004,None,217.5235007200099,229.5298138559956,[0.1375],[0.285],[1],[0],[0],[13.090378859000339],0.006126987012976315,None,230.61970571399434,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
13,0,13,0,,,../fMRI_stim/music/Q2/MT0033084992.wav,Q1,233.0303093409966,None,233.01652427650768,245.02860505900026,[0.0575],[0.17],[1],[0],[0],[12.41861056599737],0.002394596507656388,None,245.4439193119979,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
14,0,14,0,,,../fMRI_stim/music/Q3/MT0030304982.wav,Q4,247.86990737299493,None,247.85621774951068,259.86448339599883,[0.05875],[-0.11],[1],[0],[0],[15.121322496001085],0.0036943165177945048,None,262.98536970399437,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
15,0,15,0,,,../fMRI_stim/music/Q3/MT0005981667.wav,Q4,265.4132113969972,None,265.4008669505121,277.4130037629948,[0.02875],[-0.125],[1],[0],[0],[14.002157810995413],0.0043603005178738385,None,279.4097580009984,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
16,0,16,0,,,../fMRI_stim/music/Q4/MT0014507179.wav,Q4,281.84817888399994,None,281.8322464045115,293.8363063249999,[0.08],[-0.19375],[1],[0],[0],[12.546615175000625],0.001588624516443815,None,294.38885084399953,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
17,0,17,0,,,../fMRI_stim/music/Q2/MT0030271679.wav,Q1,296.8161591159951,None,296.8005961265073,308.80779146699933,[0.13375],[0.25875],[1],[0],[0],[13.568715879999218],0.0020517485099844635,None,310.3784837799976,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
18,0,18,0,,,../fMRI_stim/music/Q3/MT0001982863.wav,Q4,312.80595775399706,None,312.7902276080058,324.80267271499906,[0.0375],[-0.0475],[1],[0],[0],[12.38971935799782],0.0007309630091185682,None,325.19085761699534,None,,,06_02,001,2023_Mar_24_1555,musicemotionlatency,2021.2.3,119.80225200451248,
