trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,22.218399228993803,None,../fMRI_stim/music/Q4/MT0007342701.wav,Q4,24.67899642896373,None,24.644113545348713,36.65163344098255,[0.14],[-0.2571428571428571],[1],[0],[0],[14.989781683019828],0.01663563132751733,None,39.635999933991116,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
1,0,1,0,,,../fMRI_stim/music/Q1/MT0031996897.wav,Q1,42.11868106399197,None,42.10999850334677,54.1194929429912,[0.1380952380952381],[0.18666666666666668],[1],[0],[0],[13.597693532996345],0.015263456385582685,None,55.70801781001501,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
2,0,2,0,,,../fMRI_stim/music/Q4/MT0001877603.wav,Q3,58.190271614992525,None,58.17217303765162,70.18957471498288,[-0.024761904761904763],[-0.07523809523809524],[1],[0],[0],[22.195520225039218],0.006684553693048656,None,80.37831065995852,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
3,0,3,0,,,../fMRI_stim/music/Q4/MT0033410438.wav,Q3,82.94746323797153,None,82.9335922636829,94.95172715996159,[-0.014285714285714285],[-0.0761904761904762],[1],[0],[0],[26.846259848040063],0.01182559470180422,None,109.78456730296602,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
4,0,4,0,,,../fMRI_stim/music/Q2/MT0005029328.wav,Q1,112.2699715589988,None,112.26097230729259,124.26765609096037,[0.2123809523809524],[0.26857142857142857],[1],[0],[0],[14.731197838031221],0.014006536279339343,None,126.99502738000592,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
5,0,5,0,,,../fMRI_stim/music/Q2/MT0012168286.wav,Q1,129.56871730898274,None,129.54996243964806,141.57004246901488,[0.030476190476190476],[0.21047619047619048],[1],[0],[0],[26.07458445901284],0.00859606865560636,None,155.63323657400906,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
6,0,6,0,,,../fMRI_stim/music/Q4/MT0014507179.wav,Q1,158.1372972149984,None,158.11834675096907,170.1381583159673,[0.05047619047619047],[0.037142857142857144],[1],[0],[0],[14.357803413004149],0.006176556984428316,None,172.48860698397039,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
7,0,7,0,,,../fMRI_stim/music/Q1/MT0032332758.wav,Q2,175.02728571201442,None,175.01682447730178,187.04294356598984,[-0.02666666666666667],[0.12666666666666668],[1],[0],[0],[16.170897331961896],0.01522622728953138,None,191.18932368501555,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
8,0,8,0,,,../fMRI_stim/music/Q2/MT0006919878.wav,Q1,193.87894562695874,None,193.86628276730966,205.884863810963,[0.06571428571428571],[0.22857142857142856],[1],[0],[0],[14.548291909974068],0.014628078322857618,None,208.41687706299126,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
9,0,9,0,,,../fMRI_stim/music/Q1/MT0007443823.wav,Q4,210.95876905298792,None,210.9492804003026,222.96790225000586,[0.21047619047619048],[-0.15619047619047619],[1],[0],[0],[17.56834539095871],0.015381043311208487,None,228.52063489996362,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
10,0,10,0,,,../fMRI_stim/music/Q3/MT0030304982.wav,Q4,231.03508652601158,None,231.01185168896336,243.0220661959611,[0.10666666666666667],[-0.2523809523809524],[1],[0],[0],[15.3452119200374],0.0014391419827006757,None,246.37258868000936,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
11,0,11,0,,,../fMRI_stim/music/Q2/MT0003311798.wav,Q2,248.91667430801317,None,248.90805386700669,260.9219941649935,[-0.03238095238095238],[0.16857142857142857],[1],[0],[0],[15.675576640001964],0.014564240991603583,None,264.5862331530079,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
12,0,12,0,,,../fMRI_stim/music/Q3/MT0003601752.wav,Q3,267.1213947730139,None,267.09643474966674,279.11536566901486,[-0.12285714285714286],[-0.039047619047619046],[1],[0],[0],[17.5432639499777],0.00036465865559875965,None,284.6571456969832,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
13,0,13,0,,,../fMRI_stim/music/Q2/MT0030271679.wav,Q2,287.17518322198885,None,287.16473497666107,299.181897885981,[-0.023809523809523808],[0.14095238095238094],[1],[0],[0],[18.987545091018546],0.01339111669221893,None,306.15570702799596,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
14,0,14,0,,,../fMRI_stim/music/Q4/MT0031898123.wav,Q4,308.66368319501635,None,308.6483811449725,320.6666273929877,[0.10666666666666667],[-0.2561904761904762],[1],[0],[0],[15.524573862028774],0.009143522998783737,None,324.18310193001525,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0013590244.wav,Q4,326.7578636370017,None,326.7498554206259,338.760690635012,[0.0761904761904762],[-0.1457142857142857],[1],[0],[0],[15.435066254984122],0.01661050959955901,None,342.1848566849949,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
16,0,16,0,,,../fMRI_stim/music/Q4/MT0005074629.wav,Q4,344.68462500401074,None,344.67104065901367,356.69496423500823,[0.1961904761904762],[-0.12095238095238095],[1],[0],[0],[17.923517515999265],0.009581886057276279,None,362.6015678019612,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
17,0,17,0,,,../fMRI_stim/music/Q1/MT0004683099.wav,Q1,365.09653784596594,None,365.0762219143177,377.09336729598,[0.04380952380952381],[0.040952380952380955],[1],[0],[0],[15.286409549007658],0.0029207453480921686,None,380.3757449059631,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
18,0,18,0,,,../fMRI_stim/music/Q3/MT0011612883.wav,Q4,382.8704235170153,None,382.8558372103104,394.8653483209782,[0.1219047619047619],[-0.04285714285714286],[1],[0],[0],[19.74339509900892],0.009170501318294555,None,402.60593270900426,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
19,0,19,0,,,../fMRI_stim/music/Q3/MT0005981667.wav,Q4,405.08082806598395,None,405.06064140365146,417.0872623620089,[0.2571428571428571],[-0.19904761904761906],[1],[0],[0],[15.884190781973302],0.0023468686849810183,None,420.9581980109797,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
20,0,20,0,,,../fMRI_stim/music/Q1/MT0002532237.wav,Q1,423.4139960699831,None,423.40720930165065,435.41434085497167,[0.07333333333333333],[0.16285714285714287],[1],[0],[0],[17.361717526975553],0.01637094171019271,None,440.77184896799736,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
21,0,21,0,,,../fMRI_stim/music/Q3/MT0001982863.wav,Q3,443.81658549798885,None,443.7856833806766,455.79334905795986,[-0.05238095238095238],[-0.054285714285714284],[1],[0],[0],[19.307996106974315],0.0015363026759587228,None,463.1085571539588,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
22,0,22,0,,,../fMRI_stim/music/Q2/MT0033084992.wav,Q2,465.5836305230041,None,465.5657140716716,477.57862016401486,[-0.11904761904761904],[0.049523809523809526],[1],[0],[0],[13.506625723966863],0.006467015715315938,None,479.0836869580089,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
23,0,23,0,,,../fMRI_stim/music/Q3/MT0031693432.wav,Q4,481.62626002001343,None,481.6095587232926,493.62339411099674,[0.02095238095238095],[-0.05333333333333334],[1],[0],[0],[39.04561360296793],0.008671315270476043,None,520.6645802209969,None,,,16_02,001,2023_Apr_17_1640,musicemotionlatency,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,522.6751191379735,None,,,,,,,
