trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,16.86715445801383,None,../fMRI_stim/music/Q3/MT0028947009.wav,Q1,19.47594736603787,None,19.365644961657623,None,[0.1523809523809524],[0.10761904761904761],[1],[0],[0],[8.148514503031038],0.0022831526584923267,None,27.534904277010355,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
1,0,1,0,,,../fMRI_stim/music/Q4/MT0013676763.wav,Q1,30.279217743023764,None,30.246098755676453,None,[0.1580952380952381],[0.1295238095238095],[1],[0],[0],[8.990399464033544],0.009203476714901626,None,39.24559687101282,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
2,0,2,0,,,../fMRI_stim/music/Q2/MT0029772184.wav,Q2,41.85382133402163,None,41.81530400367143,None,[-0.03238095238095238],[0.32476190476190475],[1],[0],[0],[9.263649660046212],6.296159699559212e-05,None,51.13207616301952,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
3,0,3,0,,,../fMRI_stim/music/Q1/MT0002119439.wav,Q1,53.79338989401003,None,53.76356570734254,None,[0.2057142857142857],[0.24476190476190476],[1],[0],[0],[6.882430761004798],0.0018118853913620114,None,60.667705330997705,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
4,0,4,0,,,../fMRI_stim/music/Q2/MT0011975274.wav,Q1,63.24415742099518,None,63.21325903101824,None,[0.06476190476190476],[0.22],[1],[0],[0],[10.289194027951453],0.006831592996604741,None,73.51698552002199,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
5,0,5,0,,,../fMRI_stim/music/Q2/MT0002372242.wav,Q2,76.16024096601177,None,76.14009527935025,None,[-0.0380952380952381],[0.25142857142857145],[1],[0],[0],[8.428017461032141],0.011236921418458223,None,84.58402394398581,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
6,0,6,0,,,../fMRI_stim/music/Q2/MT0000456939.wav,Q2,87.23110052302945,None,87.21788376299665,None,[-0.11523809523809524],[0.2542857142857143],[1],[0],[0],[10.30742226995062],0.012503770994953811,None,97.5582823700388,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
7,0,7,0,,,../fMRI_stim/music/Q1/MT0001898830.wav,Q1,100.22715377999702,None,100.20028969037423,None,[0.06857142857142857],[0.15047619047619049],[1],[0],[0],[8.61478011897998],0.011317570402752608,None,108.82174416002817,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
8,0,8,0,,,../fMRI_stim/music/Q2/MT0002415184.wav,Q1,111.508543191012,None,111.49255160967975,None,[0.07904761904761905],[0.04666666666666667],[1],[0],[0],[8.372208731016144],0.009250344708561897,None,119.87659746600548,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
9,0,9,0,,,../fMRI_stim/music/Q3/MT0008841966.wav,Q1,122.52467766602058,None,122.4889462216796,None,[0.06761904761904762],[0.023809523809523808],[1],[0],[0],[7.991520122042857],0.001450409647077322,None,130.50130056298804,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
10,0,10,0,,,../fMRI_stim/music/Q4/MT0011886148.wav,Q4,133.15967149299104,None,133.1374828309985,None,[0.12571428571428572],[-0.18857142857142858],[1],[0],[0],[10.1723726799828],0.015897093049716204,None,143.32034007599577,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
11,0,11,0,,,../fMRI_stim/music/Q4/MT0001195535.wav,Q1,145.9590466049849,None,145.93139917936256,None,[0.23333333333333334],[0.1219047619047619],[1],[0],[0],[7.933739633997902],0.005883086356334388,None,153.87737905199174,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
12,0,12,0,,,../fMRI_stim/music/Q4/MT0000336135.wav,Q1,156.54145950300153,None,156.5143342530122,None,[0.25523809523809526],[0.08095238095238096],[1],[0],[0],[7.154031685029622],0.010819208051543683,None,163.68570277799154,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
13,0,13,0,,,../fMRI_stim/music/Q4/MT0001494812.wav,Q4,166.24256164801773,None,166.2144201773413,None,[0.18476190476190477],[-0.0019047619047619048],[1],[0],[0],[11.516800178971607],0.006542180315591395,None,177.74300616502296,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
14,0,14,0,,,../fMRI_stim/music/Q3/MT0011308097.wav,Q1,180.42144861601992,None,180.3972716959892,None,[0.10761904761904761],[0.05142857142857143],[1],[0],[0],[10.284842733992264],0.0025732950307428837,None,190.70013260503765,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0029874624.wav,Q1,193.32491293898784,None,193.30060069469425,None,[0.14666666666666667],[0.16476190476190475],[1],[0],[0],[6.009443413990084],0.012866329692769796,None,199.32823190500494,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
16,0,16,0,,,../fMRI_stim/music/Q1/MT0010900969.wav,Q1,201.95626052701846,None,201.9395777743504,None,[0.28095238095238095],[0.20761904761904762],[1],[0],[0],[7.703041556989774],0.010995808348525316,None,209.6503900620155,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
17,0,17,0,,,../fMRI_stim/music/Q3/MT0001526386.wav,Q1,212.22583077201853,None,212.1887160900049,None,[0.09142857142857143],[0.09428571428571429],[1],[0],[0],[9.161592547025066],0.003666749980766326,None,221.37940002203686,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
18,0,18,0,,,../fMRI_stim/music/Q4/MT0031495046.wav,Q4,224.0252928470145,None,224.00266326932083,None,[0.1895238095238095],[-0.11428571428571428],[1],[0],[0],[11.800957834988367],0.011163085291627795,None,235.81491058098618,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
19,0,19,0,,,../fMRI_stim/music/Q1/MT0000442827.wav,Q1,238.40785277500981,None,238.38652486536498,None,[0.06761904761904762],[0.24],[1],[0],[0],[7.643929231038783],0.009833159332629293,None,246.04387360898545,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
20,0,20,0,,,../fMRI_stim/music/Q3/MT0001673884.wav,Q4,248.70832665800117,None,248.68560345503502,None,[0.08095238095238096],[-0.2866666666666667],[1],[0],[0],[9.375282132998109],0.016319029091391712,None,258.0763272669865,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
21,0,21,0,,,../fMRI_stim/music/Q1/MT0012846850.wav,Q1,260.67290477402275,None,260.6467632363395,None,[0.14857142857142858],[0.19904761904761906],[1],[0],[0],[7.8981894250027835],0.0011294272844679654,None,268.6002374070231,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
22,0,22,0,,,../fMRI_stim/music/Q3/MT0000300896.wav,Q1,271.306367371988,None,271.29003296802983,None,[0.19047619047619047],[0.06380952380952382],[1],[0],[0],[9.946488213026896],0.010327893018256873,None,281.25307888601674,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
23,0,23,0,,,../fMRI_stim/music/Q2/MT0009421924.wav,Q2,283.80668978602625,None,283.78340354900575,None,[-0.16666666666666666],[0.3323809523809524],[1],[0],[0],[7.339101729972754],0.010653548990376294,None,291.1449335120269,None,,,05_02,001,2023_Apr_20_1553,musicemotionlatency,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,293.16690865601413,None,,,,,,,
