0.9525 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
15.9608 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f77a8e89be0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f77a7b1f358>, multiSample=False, name='window1', numSamples=2, pos=[540.0, 325.0], screen=0, size=array([2400, 1600]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.9679 	EXP 	window1: mouseVisible = True
15.9680 	EXP 	window1: recordFrameIntervals = False
16.0490 	EXP 	window1: recordFrameIntervals = True
16.1405 	EXP 	window1: recordFrameIntervals = False
17.2169 	EXP 	Created starttext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='starttext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
17.2212 	EXP 	Created russellsQuad = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='russellsQuad', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.9, 0.9]), texRes=128.0, units='height', win=Window(...))
17.5268 	EXP 	Sound music set volume 1.000
17.5273 	EXP 	window1: mouseVisible = True
17.5354 	EXP 	Created fixCross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixCross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
17.5401 	EXP 	Created goodbyetext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='goodbyetext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Terminado.', units='height', win=Window(...), wrapWidth=1)
17.5707 	EXP 	starttext: autoDraw = True
19.5528 	EXP 	Created sequence: random, trialTypes=1, nReps=24, seed=None
19.5533 	EXP 	New trial (rep=0, index=0): None
20.0254 	EXP 	starttext: autoDraw = False
20.0254 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
20.0254 	EXP 	russellsQuad: autoDraw = True
51.1195 	DATA 	Mouse: Left button down, pos=(544,301)
51.1202 	DATA 	Mouse:  Left button up, pos=(544,301)
51.1206 	DATA 	Mouse: Left button down, pos=(544,301)
51.1219 	DATA 	[-0.07    -0.12375]
51.1368 	EXP 	russellsQuad: autoDraw = False
51.1368 	EXP 	fixCross: autoDraw = True
51.1620 	DATA 	Mouse:  Left button up, pos=(544,301)
53.1433 	EXP 	New trial (rep=1, index=0): None
53.5599 	EXP 	fixCross: autoDraw = False
53.5599 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
53.5599 	EXP 	russellsQuad: autoDraw = True
95.8942 	DATA 	Mouse: Left button down, pos=(744,579)
95.8948 	DATA 	Mouse:  Left button up, pos=(744,579)
95.8955 	DATA 	Mouse: Left button down, pos=(744,579)
95.9108 	DATA 	[0.18    0.22375]
95.9283 	EXP 	russellsQuad: autoDraw = False
95.9283 	EXP 	fixCross: autoDraw = True
96.0509 	DATA 	Mouse:  Left button up, pos=(744,579)
97.9308 	EXP 	New trial (rep=2, index=0): None
98.4355 	EXP 	fixCross: autoDraw = False
98.4355 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
98.4355 	EXP 	russellsQuad: autoDraw = True
116.0140 	DATA 	Mouse: Left button down, pos=(519,625)
116.0145 	DATA 	Mouse:  Left button up, pos=(519,625)
116.0149 	DATA 	Mouse: Left button down, pos=(519,625)
116.0157 	DATA 	[-0.10125  0.28125]
116.0276 	EXP 	russellsQuad: autoDraw = False
116.0276 	EXP 	fixCross: autoDraw = True
116.1471 	DATA 	Mouse:  Left button up, pos=(519,625)
116.2122 	DATA 	Mouse: Left button down, pos=(519,625)
116.2806 	DATA 	Mouse:  Left button up, pos=(519,625)
118.0259 	EXP 	New trial (rep=3, index=0): None
118.4100 	EXP 	fixCross: autoDraw = False
118.4100 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
118.4100 	EXP 	russellsQuad: autoDraw = True
136.2906 	DATA 	Mouse: Left button down, pos=(684,492)
136.2911 	DATA 	Mouse:  Left button up, pos=(684,492)
136.2915 	DATA 	Mouse: Left button down, pos=(684,492)
136.2930 	DATA 	[0.105 0.115]
136.3056 	EXP 	russellsQuad: autoDraw = False
136.3056 	EXP 	fixCross: autoDraw = True
136.5444 	DATA 	Mouse:  Left button up, pos=(684,492)
138.3004 	EXP 	New trial (rep=4, index=0): None
138.6623 	EXP 	fixCross: autoDraw = False
138.6623 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
138.6623 	EXP 	russellsQuad: autoDraw = True
147.0588 	DATA 	Mouse: wheel shift=(0,0), pos=(457,329)
147.0858 	DATA 	Mouse: wheel shift=(0,0), pos=(457,329)
147.7409 	DATA 	Mouse: Left button down, pos=(457,329)
147.7415 	DATA 	Mouse:  Left button up, pos=(457,329)
147.7422 	DATA 	Mouse: Left button down, pos=(457,329)
147.7435 	DATA 	[-0.17875 -0.08875]
147.7561 	EXP 	russellsQuad: autoDraw = False
147.7561 	EXP 	fixCross: autoDraw = True
147.8138 	DATA 	Mouse:  Left button up, pos=(457,329)
147.8591 	DATA 	Mouse: Left button down, pos=(457,329)
147.9472 	DATA 	Mouse:  Left button up, pos=(457,329)
149.7496 	EXP 	New trial (rep=5, index=0): None
150.1784 	EXP 	fixCross: autoDraw = False
150.1784 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
150.1784 	EXP 	russellsQuad: autoDraw = True
158.3814 	DATA 	Mouse: Left button down, pos=(397,649)
158.3821 	DATA 	Mouse:  Left button up, pos=(397,649)
158.3825 	DATA 	Mouse: Left button down, pos=(397,649)
158.3835 	DATA 	[-0.25375  0.31125]
158.3977 	EXP 	russellsQuad: autoDraw = False
158.3977 	EXP 	fixCross: autoDraw = True
158.4762 	DATA 	Mouse:  Left button up, pos=(397,649)
160.3918 	EXP 	New trial (rep=6, index=0): None
160.8254 	EXP 	fixCross: autoDraw = False
160.8254 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
160.8254 	EXP 	russellsQuad: autoDraw = True
176.3467 	DATA 	Mouse: Left button down, pos=(760,344)
176.3472 	DATA 	Mouse:  Left button up, pos=(760,344)
