trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,23.807765326986555,None,../fMRI_stim/music/Q3/MT0028698324.wav,Q4,26.28437801799737,None,26.211725351959466,None,[0.215],[-0.23375],[1],[0],[0],[8.918122425035108],0.006349123956169933,None,35.13469063304365,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
1,0,1,0,,,../fMRI_stim/music/Q4/MT0007207968.wav,Q4,37.516243866994046,None,37.505788630165625,None,[0.1275],[-0.0625],[1],[0],[0],[10.933314540016],0.0038501001545228064,None,48.44969725603005,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
2,0,2,0,,,../fMRI_stim/music/Q1/MT0006747288.wav,Q1,50.84317937103333,None,50.82822105376981,None,[0.13125],[0.24375],[1],[0],[0],[4.344075070985127],0.0025823627947829664,None,55.18124352401355,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
3,0,3,0,,,../fMRI_stim/music/Q3/MT0005217073.wav,Q4,57.560603052028455,None,57.54948212946183,69.56183462700574,[0.22875],[-0.0775],[1],[0],[0],[12.829841742990538],0.004487998434342444,None,70.38840646203607,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
4,0,4,0,,,../fMRI_stim/music/Q1/MT0003603772.wav,Q1,72.79702460602857,None,72.78705277639675,None,[0.1775],[0.11],[1],[0],[0],[6.388913740986027],0.0068700044066645205,None,79.18158921203576,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
5,0,5,0,,,../fMRI_stim/music/Q2/MT0028213435.wav,Q2,81.57563626900082,None,81.56225912576775,None,[-0.08625],[0.235],[1],[0],[0],[4.997235472023021],0.003722640743944794,None,86.5670611000387,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
6,0,6,0,,,../fMRI_stim/music/Q4/MT0030495725.wav,Q4,88.99303061200771,None,88.97909255597042,None,[0.09],[-0.34],[1],[0],[0],[10.23439335997682],0.0036362139508128166,None,99.2352549440111,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
7,0,7,0,,,../fMRI_stim/music/Q1/MT0002894033.wav,Q1,101.61724987602793,None,101.6069324074837,None,[0.13875],[0.1025],[1],[0],[0],[6.124042839976028],0.00673699943581596,None,107.73567348101642,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
8,0,8,0,,,../fMRI_stim/music/Q2/MT0006862088.wav,Q2,110.14720650302479,None,110.13519959106925,None,[-0.21],[0.32],[1],[0],[0],[4.443907084991224],0.005386283039115369,None,114.58508312201593,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
9,0,9,0,,,../fMRI_stim/music/Q4/MT0002448379.wav,Q4,117.00869288202375,None,117.00026489698794,None,[0.125],[-0.20625],[1],[0],[0],[6.958051513007376],2.7339672669768333e-05,None,123.96264416503254,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
10,0,10,0,,,../fMRI_stim/music/Q3/MT0015665796.wav,Q3,126.46326258202316,None,126.44733248809935,None,[-0.09875],[-0.23125],[1],[0],[0],[6.057968774985056],0.0007262931321747601,None,132.51799594704062,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
11,0,11,0,,,../fMRI_stim/music/Q2/MT0006746691.wav,Q2,134.94380523602013,None,134.92927163970307,None,[-0.15],[0.31875],[1],[0],[0],[4.995108651055489],0.004290706652682275,None,139.93243332504062,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
12,0,12,0,,,../fMRI_stim/music/Q4/MT0007064420.wav,Q4,142.3300386230112,None,142.3134080667631,None,[0.21375],[-0.21875],[1],[0],[0],[9.18371740198927],0.0006615147576667368,None,151.50811657501617,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
13,0,13,0,,,../fMRI_stim/music/Q2/MT0003546058.wav,Q2,153.9032012569951,None,153.8915019727545,None,[-0.22875],[0.25875],[1],[0],[0],[2.8126009560073726],0.005057017726358026,None,156.71049066801788,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
14,0,14,0,,,../fMRI_stim/music/Q1/MT0007147603.wav,Q1,159.1001011109911,None,159.08967618377648,None,[0.23],[0.08],[1],[0],[0],[7.853744853986427],0.0067101127351634204,None,166.95047980902018,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
15,0,15,0,,,../fMRI_stim/music/Q2/MT0029099688.wav,Q2,169.3803688909975,None,169.3664417449967,181.38105094002094,[-0.035],[0.2875],[1],[0],[0],[12.281061621033587],0.003399388981051743,None,181.6692459670012,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
16,0,16,0,,,../fMRI_stim/music/Q2/MT0004316859.wav,Q3,184.0364615500439,None,184.01746657787007,None,[-0.20625],[-0.055],[1],[0],[0],[9.244223824993242],0.0052596519235521555,None,193.27036570303608,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
17,0,17,0,,,../fMRI_stim/music/Q3/MT0003037754.wav,Q3,195.7018605369958,None,195.68774436097593,None,[-0.1325],[-0.16875],[1],[0],[0],[8.490777572034858],0.005609452957287431,None,204.18581900000572,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
18,0,18,0,,,../fMRI_stim/music/Q3/MT0005520274.wav,Q3,206.61212243401678,None,206.59882642099402,218.61998508503893,[-0.07125],[-0.08625],[1],[0],[0],[12.353922780021094],0.0042788939899764955,None,218.96030036901357,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
19,0,19,0,,,../fMRI_stim/music/Q1/MT0029492542.wav,Q2,221.32327997899847,None,221.31279407085967,None,[-0.12875],[0.2725],[1],[0],[0],[5.4492383929900825],0.00678115279879421,None,226.76669625699287,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
20,0,20,0,,,../fMRI_stim/music/Q3/MT0002087541.wav,Q2,229.1583691969863,None,229.1497947647702,241.15973175002728,[-0.115],[0.09],[1],[0],[0],[13.254306708986405],0.008509251696523279,None,242.40820355701726,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
21,0,21,0,,,../fMRI_stim/music/Q4/MT0003710207.wav,Q4,244.79162323998753,None,244.7810166284966,256.79697785899043,[0.21125],[-0.0925],[1],[0],[0],[12.392300652980339],0.007189818483311683,None,257.1786698840442,None,,,07_04,001,2023_Feb_06_1620,musicemotionlatency,2021.2.3,120.27559566163463,
