1.8987 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
12.6985 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fd208b4da90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fd206260be0>, multiSample=False, name='window1', numSamples=2, pos=[420.0, 262.5], screen=0, size=array([3360, 2100]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.6988 	EXP 	window1: mouseVisible = True
12.6988 	EXP 	window1: recordFrameIntervals = False
12.8606 	EXP 	window1: recordFrameIntervals = True
12.9440 	WARNING 	t of last frame was 20.39ms (=1/49)
13.1128 	WARNING 	t of last frame was 20.46ms (=1/48)
13.2272 	WARNING 	t of last frame was 25.15ms (=1/39)
13.2783 	WARNING 	t of last frame was 20.03ms (=1/49)
13.3105 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
14.4923 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

15.8649 	EXP 	Created starttext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='starttext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.8707 	EXP 	Created russellsQuad = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='russellsQuad', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.9, 0.9]), texRes=128.0, units='height', win=Window(...))
16.0740 	EXP 	Sound music set volume 1.000
16.0743 	EXP 	window1: mouseVisible = True
16.0805 	EXP 	Created fixCross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixCross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.0868 	EXP 	Created goodbyetext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='goodbyetext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Terminado.', units='height', win=Window(...), wrapWidth=1)
16.0958 	DATA 	Mouse: Left button down, pos=(559,645)
16.0968 	DATA 	Mouse:  Left button up, pos=(559,645)
16.1121 	EXP 	starttext: autoDraw = True
18.1002 	EXP 	Created sequence: random, trialTypes=1, nReps=24, seed=None
18.1011 	EXP 	New trial (rep=0, index=0): None
19.1192 	EXP 	starttext: autoDraw = False
19.1192 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
19.1192 	EXP 	russellsQuad: autoDraw = True
20.8821 	DATA 	Mouse: Left button down, pos=(580,855)
20.8839 	DATA 	[-0.24761905  0.31428571]
20.9039 	EXP 	russellsQuad: autoDraw = False
20.9039 	EXP 	fixCross: autoDraw = True
20.9829 	DATA 	Mouse:  Left button up, pos=(580,855)
22.8970 	EXP 	New trial (rep=1, index=0): None
23.4216 	EXP 	fixCross: autoDraw = False
23.4216 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
23.4216 	EXP 	russellsQuad: autoDraw = True
25.2520 	DATA 	Mouse: Left button down, pos=(1016,313)
25.2528 	DATA 	[ 0.16761905 -0.20190476]
25.2706 	EXP 	russellsQuad: autoDraw = False
25.2706 	EXP 	fixCross: autoDraw = True
25.2776 	DATA 	Mouse:  Left button up, pos=(1016,313)
27.2606 	EXP 	New trial (rep=2, index=0): None
27.7120 	EXP 	fixCross: autoDraw = False
27.7120 	EXP 	fixCross: autoDraw = False
27.7120 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
27.7120 	EXP 	russellsQuad: autoDraw = True
31.1308 	DATA 	Mouse: Left button down, pos=(1016,312)
31.1322 	DATA 	[ 0.16761905 -0.20285714]
31.1544 	EXP 	russellsQuad: autoDraw = False
31.1544 	EXP 	fixCross: autoDraw = True
31.2665 	DATA 	Mouse:  Left button up, pos=(1016,312)
33.1484 	EXP 	New trial (rep=3, index=0): None
33.7884 	EXP 	fixCross: autoDraw = False
33.7884 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
33.7884 	EXP 	russellsQuad: autoDraw = True
36.3116 	DATA 	Mouse: Left button down, pos=(557,439)
36.3125 	DATA 	[-0.26952381 -0.08190476]
36.3328 	EXP 	russellsQuad: autoDraw = False
36.3328 	EXP 	fixCross: autoDraw = True
36.4265 	DATA 	Mouse:  Left button up, pos=(557,439)
38.3316 	EXP 	New trial (rep=4, index=0): None
38.9102 	EXP 	fixCross: autoDraw = False
38.9102 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
38.9102 	EXP 	russellsQuad: autoDraw = True
42.1897 	DATA 	Mouse: Left button down, pos=(1071,758)
42.1906 	DATA 	[0.22       0.22190476]
42.2124 	EXP 	russellsQuad: autoDraw = False
42.2124 	EXP 	fixCross: autoDraw = True
42.3276 	DATA 	Mouse:  Left button up, pos=(1071,758)
44.2019 	EXP 	New trial (rep=5, index=0): None
44.9239 	EXP 	fixCross: autoDraw = False
44.9239 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
44.9239 	EXP 	russellsQuad: autoDraw = True
48.2142 	DATA 	Mouse: Left button down, pos=(958,305)
48.2159 	DATA 	[ 0.11333333 -0.20952381]
48.2339 	EXP 	russellsQuad: autoDraw = False
48.2339 	EXP 	fixCross: autoDraw = True
48.3698 	DATA 	Mouse:  Left button up, pos=(959,305)
50.2247 	EXP 	New trial (rep=6, index=0): None
50.8379 	EXP 	fixCross: autoDraw = False
50.8379 	EXP 	fixCross: autoDraw = False
50.8379 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
50.8379 	EXP 	russellsQuad: autoDraw = True
52.9680 	DATA 	Mouse: Left button down, pos=(1026,357)
52.9689 	DATA 	[ 0.17714286 -0.16      ]
52.9866 	EXP 	russellsQuad: autoDraw = False
52.9866 	EXP 	fixCross: autoDraw = True
53.0807 	DATA 	Mouse:  Left button up, pos=(1026,357)
54.9815 	EXP 	New trial (rep=7, index=0): None
55.5426 	EXP 	fixCross: autoDraw = False
