trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,11.00899412900003,None,../fMRI_stim/music/Q1/MT0006367176.wav,Q2,13.388987641000085,None,13.348623313500298,25.358723176000012,[-0.03125],[0.09875],[1],[0],[0],[12.560448566000105],0.004572037500338411,None,25.928597094999986,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
1,0,1,0,,,../fMRI_stim/music/Q4/MT0007119529.wav,Q3,28.31640785600007,None,28.303385012500236,40.322386610999956,[-0.0025],[-0.1225],[1],[0],[0],[12.497033001999853],0.002969078500427713,None,40.80961880199993,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
2,0,2,0,,,../fMRI_stim/music/Q3/MT0028698324.wav,Q4,43.220989188999965,None,43.21082891000037,55.2268518410001,[0.00125],[-0.33125],[1],[0],[0],[12.315346309000006],0.007678025000359412,None,55.533278552999946,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
3,0,3,0,,,../fMRI_stim/music/Q4/MT0030495725.wav,Q4,57.94132818200001,None,57.92768807400025,69.94474577599999,[0.03375],[-0.3425],[1],[0],[0],[15.715232900000046],0.003312263000452731,None,73.64985056,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
4,0,4,0,,,../fMRI_stim/music/Q1/MT0013914319.wav,Q1,76.03694647199995,None,76.0268305725003,None,[0.09375],[0.045],[1],[0],[0],[12.448817972999905],0.005876866500102551,None,88.481427188,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
5,0,5,0,,,../fMRI_stim/music/Q1/MT0029492542.wav,Q1,90.89545068000007,None,90.88445405700031,102.89168410100001,[0.0875],[0.23375],[1],[0],[0],[13.038492172000133],0.005517713000244839,None,103.92967135000004,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
6,0,6,0,,,../fMRI_stim/music/Q2/MT0006564487.wav,Q2,106.35758161400008,None,106.34296336100019,None,[-0.08125],[0.29625],[1],[0],[0],[10.655290927999886],0.0033070750000661064,None,117.007765844,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
7,0,7,0,,,../fMRI_stim/music/Q1/MT0029065626.wav,Q1,119.44207422499994,None,119.42609393800021,None,[0.08375],[0.2525],[1],[0],[0],[9.132888922999882],0.003629501000204982,None,128.57063365099998,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
8,0,8,0,,,../fMRI_stim/music/Q3/MT0015004289.wav,Q2,130.95337501099993,None,130.94373733850034,142.9510190169999,[-0.18375],[0.035],[1],[0],[0],[13.312912693000044],0.005609956500165936,None,144.262698537,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
9,0,9,0,,,../fMRI_stim/music/Q4/MT0015659520.wav,Q1,146.66507821200003,None,146.65113997800032,None,[0.01],[0.1575],[1],[0],[0],[8.779148373000226],0.0030617380004969164,None,155.43938522200006,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
10,0,10,0,,,../fMRI_stim/music/Q4/MT0029976595.wav,Q4,157.82375450900008,None,157.81009253700023,None,[0.20375],[-0.24875],[1],[0],[0],[11.280701376000025],0.0024876930001482833,None,169.09929590399997,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
11,0,11,0,,,../fMRI_stim/music/Q2/MT0006806145.wav,Q2,171.51214988800007,None,171.49990455200032,None,[-0.275],[0.305],[1],[0],[0],[3.3255388879999828],0.004863775000330861,None,174.83077823600001,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
12,0,12,0,,,../fMRI_stim/music/Q1/MT0027035970.wav,Q1,177.262889504,None,177.24846414200022,None,[0.1575],[0.18],[1],[0],[0],[7.879363787999864],0.0031314749999182823,None,185.13749451900003,None,,,04_03,001,2023_Mar_23_1800,musicemotionlatency,2021.2.3,118.56761921410191,
