trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,13.989487100043334,None,../fMRI_stim/music/Q1/MT0011957429.wav,Q1,16.766218200034928,None,16.74707447986584,None,[0.2975],[0.21625],[1],[0],[0],[6.366839499969501],0.005876379902474582,None,23.122413900040556,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
1,0,1,0,,,../fMRI_stim/music/Q2/MT0008455201.wav,Q1,25.357346400036477,None,25.356121849967167,None,[0.2925],[0.2275],[1],[0],[0],[8.133990400005132],0.0141247499268502,None,33.4896405999898,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
2,0,2,0,,,../fMRI_stim/music/Q4/MT0001877603.wav,Q4,35.72404170001391,None,35.706390819989615,None,[0.29375],[-0.065],[1],[0],[0],[5.187037400028203],0.0008578199194744229,None,40.908994299999904,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
3,0,3,0,,,../fMRI_stim/music/Q3/MT0011594970.wav,Q4,43.14039930002764,None,43.14003861993552,None,[0.0975],[-0.3225],[1],[0],[0],[5.9240619000047445],0.006093719857744873,None,49.07261169998674,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
4,0,4,0,,,../fMRI_stim/music/Q2/MT0006806145.wav,Q2,51.30714240000816,None,51.30642184993485,None,[-0.2825],[0.31625],[1],[0],[0],[4.85665999999037],0.0045064499718137085,None,56.172811900032684,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
5,0,5,0,,,../fMRI_stim/music/Q2/MT0012124855.wav,Q2,58.4078404000029,None,58.3902741199825,None,[-0.1575],[0.3375],[1],[0],[0],[6.890366100007668],0.0006680199294351041,None,65.29229740001028,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
6,0,6,0,,,../fMRI_stim/music/Q4/MT0012862507.wav,Q4,67.53219880000688,None,67.5262565499288,None,[0.27],[-0.315],[1],[0],[0],[7.81999640003778],0.015946449944749475,None,75.34271719999379,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
7,0,7,0,,,../fMRI_stim/music/Q4/MT0007119529.wav,Q4,77.58229940000456,None,77.57688404998044,None,[0.275],[-0.32375],[1],[0],[0],[5.134371399995871],0.014237649971619248,None,82.7095435000374,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
8,0,8,0,,,../fMRI_stim/music/Q2/MT0012116237.wav,Q2,84.96615520003252,None,84.9267022199463,None,[-0.2775],[0.32125],[1],[0],[0],[2.729763199982699],0.007974219915922731,None,87.65957379998872,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
9,0,9,0,,,../fMRI_stim/music/Q3/MT0007550652.wav,Q4,89.88277120003477,None,89.87638751994818,None,[0.28625],[-0.08125],[1],[0],[0],[7.6642806000309065],0.009569619956891984,None,97.54331790003926,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
10,0,10,0,,,../fMRI_stim/music/Q1/MT0009845271.wav,Q1,99.78297780000139,None,99.7770640499657,None,[0.2775],[0.32375],[1],[0],[0],[3.4668797999620438],0.013257549901027232,None,103.24354380002478,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
11,0,11,0,,,../fMRI_stim/music/Q4/MT0014489361.wav,Q4,105.48565789998975,None,105.46029041993897,None,[0.2825],[-0.0425],[1],[0],[0],[8.061007799988147],0.0069839199422858655,None,113.52658870001324,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
12,0,12,0,,,../fMRI_stim/music/Q3/MT0005262725.wav,Q3,115.76615969999693,None,115.74443071994465,None,[-0.1125],[-0.23125],[1],[0],[0],[8.74058199999854],0.0038929199217818677,None,124.49345380003797,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
13,0,13,0,,,../fMRI_stim/music/Q4/MT0010758927.wav,Q4,126.7351680000429,None,126.71141471994342,138.71379000000888,[0.29],[-0.13375],[1],[0],[0],[12.07669989997521],0.006201119918841869,None,138.79432180000003,None,,,01_03,001,2023-03-20_16h42.30.326,musicemotionlatency,2022.1.3,60.59596127410592,
