trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,29.493073375000677,None,../fMRI_stim/music/Q2/MT0011145388.wav,Q1,32.00403090400505,None,31.926756198004295,43.93576163700345,[0.02375],[0.105],[1],[0],[0],[12.640018113001133],0.0019751059953705408,None,44.575814708005055,None,,,06_03,001,2023_Mar_24_1602,musicemotionlatency,2021.2.3,121.2415248521794,
1,0,1,0,,,../fMRI_stim/music/Q2/MT0028750297.wav,Q1,47.01375987400388,None,47.006596971003454,59.02176195799984,[0.01625],[0.16],[1],[0],[0],[15.757133988998248],0.007643573007953819,None,62.76811047299998,None,,,06_03,001,2023_Mar_24_1602,musicemotionlatency,2021.2.3,121.2415248521794,
2,0,2,0,,,../fMRI_stim/music/Q3/MT0026905937.wav,Q4,65.21925463200023,None,65.20846730299964,77.2230520660014,[0.0275],[-0.0625],[1],[0],[0],[18.5542962430045],0.0056787859939504415,None,83.76863609300199,None,,,06_03,001,2023_Mar_24_1602,musicemotionlatency,2021.2.3,121.2415248521794,
3,0,3,0,,,../fMRI_stim/music/Q4/MT0010818060.wav,Q4,86.2038168670042,None,86.19336225400329,98.20957740599988,[0.07125],[-0.0875],[1],[0],[0],[15.441564207998454],0.006265949996304698,None,101.6411662410028,None,,,06_03,001,2023_Mar_24_1602,musicemotionlatency,2021.2.3,121.2415248521794,
4,0,4,0,,,../fMRI_stim/music/Q2/MT0011348776.wav,Q1,104.06521560600231,None,104.0500609070048,116.0649918420022,[0.065],[0.185],[1],[0],[0],[12.31859352200263],0.0014298550013336353,None,116.37904144900676,None,,,06_03,001,2023_Mar_24_1602,musicemotionlatency,2021.2.3,121.2415248521794,
5,0,5,0,,,../fMRI_stim/music/Q4/MT0012862507.wav,Q1,119.09066417000577,None,119.07779487700172,131.0918778330015,[0.12375],[0.12375],[1],[0],[0],[12.445409088002634],0.004886828995950054,None,131.53171049400407,None,,,06_03,001,2023_Mar_24_1602,musicemotionlatency,2021.2.3,121.2415248521794,
6,0,6,0,,,../fMRI_stim/music/Q4/MT0012151268.wav,Q1,133.9852027760062,None,133.9757015590003,145.99832067200623,[0.12125],[0.09625],[1],[0],[0],[12.52490131399827],0.008148380999045912,None,146.5055194020024,None,,,06_03,001,2023_Mar_24_1602,musicemotionlatency,2021.2.3,121.2415248521794,
7,0,7,0,,,../fMRI_stim/music/Q2/MT0002960683.wav,Q1,148.95182272200327,None,148.93933093400412,160.95418006500404,[0.095],[0.26625],[1],[0],[0],[55.456960822994006],0.003221931001462508,None,204.40527354200458,None,,,06_03,001,2023_Mar_24_1602,musicemotionlatency,2021.2.3,121.2415248521794,
8,0,8,0,,,../fMRI_stim/music/Q1/MT0011957429.wav,Q1,206.85622539000178,None,206.84665415800555,None,[0.13],[0.055],[1],[0],[0],[8.03307763099292],0.007528854999691248,None,214.8846241390056,None,,,06_03,001,2023_Mar_24_1602,musicemotionlatency,2021.2.3,121.2415248521794,
9,0,9,0,,,../fMRI_stim/music/Q1/MT0011786799.wav,Q1,217.32970371300325,None,217.3134955230038,None,[0.07125],[0.0875],[1],[0],[0],[10.645853409005213],0.005031617998611182,None,227.96647771000426,None,,,06_03,001,2023_Mar_24_1602,musicemotionlatency,2021.2.3,121.2415248521794,
