trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,14.257189299969468,None,../fMRI_stim/music/Q4/MT0009741521.wav,Q4,16.992479700013064,None,16.993972399883205,29.00834230001783,[0.16],[-0.33],[1],[0],[0],[15.899580599972978],0.01648689981084317,None,32.891644899966195,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
1,0,1,0,,,../fMRI_stim/music/Q3/MT0000255724.wav,Q3,35.1167279999936,None,35.111115779972174,None,[-0.19625],[-0.19875],[1],[0],[0],[6.161788500030525],0.008303179987706244,None,41.27703479997581,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
2,0,2,0,,,../fMRI_stim/music/Q4/MT0000218346.wav,Q3,43.5162430999917,None,43.49493087998126,55.49635029997444,[-0.10875],[-0.08625],[1],[0],[0],[13.260941999964416],0.007200379972346127,None,56.76062700001057,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
3,0,3,0,,,../fMRI_stim/music/Q3/MT0003396470.wav,Q3,58.99975770001765,None,58.97870147997747,70.98045799997635,[-0.16875],[-0.045],[1],[0],[0],[12.372950099990703],0.0032441799994558096,None,71.36149779998232,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
4,0,4,0,,,../fMRI_stim/music/Q2/MT0004807446.wav,Q2,73.60111689998303,None,73.57898867998738,None,[-0.2825],[0.31375],[1],[0],[0],[5.973530600022059],0.0034162799711339176,None,79.56138420000207,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
5,0,5,0,,,../fMRI_stim/music/Q1/MT0026158301.wav,Q1,81.80049549997784,None,81.7960374999384,None,[0.1625],[0.07375],[1],[0],[0],[4.551349700021092],0.015013299940619618,None,86.34522830002243,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
6,0,6,0,,,../fMRI_stim/music/Q2/MT0007926918.wav,Q2,88.56901570002083,None,88.56267017994541,None,[-0.06875],[0.07],[1],[0],[0],[6.59396560001187],0.007414779975079,None,95.16183559998171,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
7,0,7,0,,,../fMRI_stim/music/Q4/MT0028550964.wav,Q4,97.40073509997455,None,97.39612449993729,None,[0.17375],[-0.17875],[1],[0],[0],[3.680378000019118],0.010142199927940965,None,101.07892170001287,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
8,0,8,0,,,../fMRI_stim/music/Q3/MT0007338724.wav,Q3,103.33555600000545,None,103.29620097997831,None,[-0.18375],[-0.17],[1],[0],[0],[6.794180100027006],0.0072414799942635,None,110.09540210000705,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
9,0,9,0,,,../fMRI_stim/music/Q3/MT0014192212.wav,Q3,112.33535740000661,None,112.31312287995824,None,[-0.16625],[-0.10375],[1],[0],[0],[7.620752000017092],0.001012079999782145,None,119.9475716999732,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
10,0,10,0,,,../fMRI_stim/music/Q1/MT0002538335.wav,Q2,122.20260740001686,None,122.18022217998514,None,[-0.1575],[0.1775],[1],[0],[0],[7.804129700001795],7.438001921400428e-05,None,129.99640970001929,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
11,0,11,0,,,../fMRI_stim/music/Q4/MT0006164654.wav,Q1,132.23621150001418,None,132.2307085999928,None,[0.14625],[0.1175],[1],[0],[0],[8.735169799998403],0.015233099984470755,None,140.9628375999746,None,,,09_02,001,2023-03-20_16h08.56.750,musicemotionlatency,2022.1.3,59.95196648162906,
