trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,12.366276299988385,None,../fMRI_stim/music/Q3/MT0000661250.wav,Q3,15.088482599996496,None,15.070934419962578,27.07052660000045,[-0.25],[-0.29259259],[1],[0],[0],[12.43053339998005],0.013097020040731877,None,27.503863899968565,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
1,0,1,0,,,../fMRI_stim/music/Q2/MT0001419145.wav,Q1,29.737888999981806,None,29.737254199950257,41.738241099985316,[0.08148148],[0.2],[1],[0],[0],[12.666107600030955],0.014309799938928336,None,42.40491619997192,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
2,0,2,0,,,../fMRI_stim/music/Q2/MT0006520567.wav,Q2,44.63831269997172,None,44.63842000000295,56.63862559996778,[-0.06481481],[0.10925926],[1],[0],[0],[12.549885499989614],0.01550360000692308,None,57.188673899974674,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
3,0,3,0,,,../fMRI_stim/music/Q1/MT0018651126.wav,Q1,59.422046199964825,None,59.40543015998555,None,[0.03888889],[0.23518519],[1],[0],[0],[10.597194999980275],0.012854260043241084,None,70.00565900001675,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
4,0,4,0,,,../fMRI_stim/music/Q4/MT0028374210.wav,Q3,72.2223978000111,None,72.22238916000352,None,[-0.043518517],[-0.21018519],[1],[0],[0],[10.64967070001876],0.014847860031295568,None,82.87267349998001,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
5,0,5,0,,,../fMRI_stim/music/Q3/MT0014118699.wav,Q3,85.10606660001213,None,85.08940755999647,None,[-0.24166666],[-0.25833333],[1],[0],[0],[4.506932899996173],0.00569255999289453,None,89.60621549998177,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
6,0,6,0,,,../fMRI_stim/music/Q3/MT0012634038.wav,Q3,91.85627980000572,None,91.83960459995433,103.83997199998703,[-0.20925926],[-0.06759259],[1],[0],[0],[13.522458999999799],0.004751299973577261,None,105.37328689999413,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
7,0,7,0,,,../fMRI_stim/music/Q3/MT0003435704.wav,Q3,107.623348299996,None,107.60669529999723,None,[-0.07685185],[-0.09907407],[1],[0],[0],[11.379785800003447],0.011769499978981912,None,118.99034109996865,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
8,0,8,0,,,../fMRI_stim/music/Q1/MT0000442827.wav,Q1,121.24037089996273,None,121.22373169995262,None,[0.21851853],[0.18055555],[1],[0],[0],[7.6080349999829195],0.006998399971053004,None,128.84057469997788,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
9,0,9,0,,,../fMRI_stim/music/Q4/MT0000336135.wav,Q4,131.07397470000433,None,131.07398560000001,None,[0.27592593],[-0.28796297],[1],[0],[0],[5.265032000024803],0.013948800042271614,None,136.34079519996885,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
10,0,10,0,,,../fMRI_stim/music/Q4/MT0000661847.wav,Q3,138.59083459997782,None,138.5742342999729,None,[-0.13240741],[-0.2712963],[1],[0],[0],[4.728281699994113],0.010710699949413538,None,143.307634399971,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
11,0,11,0,,,../fMRI_stim/music/Q2/MT0004942017.wav,Q2,145.5410409999895,None,145.52439045998037,None,[-0.12592593],[0.30092594],[1],[0],[0],[2.8402544000418857],0.006102860032115132,None,148.3744258999941,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
12,0,12,0,,,../fMRI_stim/music/Q4/MT0006352493.wav,Q3,150.60782360000303,None,150.5911495599896,162.59145159996115,[-0.010185185],[-0.23425926],[1],[0],[0],[14.576960600039456],0.008869359968230128,None,165.17488949996186,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
13,0,13,0,,,../fMRI_stim/music/Q2/MT0013822237.wav,Q2,167.40827259997604,None,167.39160645996455,None,[-0.09166667],[0.27685186],[1],[0],[0],[4.378780799976084],0.01125005993526429,None,171.77505439997185,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
14,0,14,0,,,../fMRI_stim/music/Q4/MT0004833310.wav,Q4,174.0084421999636,None,174.00844079998205,186.0087593999924,[0.018518519],[-0.21388888],[1],[0],[0],[14.133555499953218],0.015770900005009025,None,188.1421479000128,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0001236649.wav,Q2,190.37554919999093,None,190.35892905998045,202.359249799978,[-0.044444446],[0.3074074],[1],[0],[0],[13.358097799995448],0.00683335994835943,None,203.72591189999366,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
16,0,16,0,,,../fMRI_stim/music/Q1/MT0005832516.wav,Q1,205.95931880001444,None,205.94264285998653,None,[0.2712963],[0.31296295],[1],[0],[0],[2.1562195000005886],0.005361660034395754,None,208.1093621000182,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
17,0,17,0,,,../fMRI_stim/music/Q2/MT0015541501.wav,Q1,210.34280240000226,None,210.34277550000115,222.34308899997268,[0.050925925],[0.24166666],[1],[0],[0],[14.448887299979106],0.014338600041810423,None,224.79315390001284,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
18,0,18,0,,,../fMRI_stim/music/Q1/MT0004339430.wav,Q1,227.02654589997837,None,227.0098936599563,239.01023640000494,[0.041666668],[0.24074075],[1],[0],[0],[25.308629899984226],0.006888960022479296,None,252.32721770001808,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
19,0,19,0,,,../fMRI_stim/music/Q4/MT0016932218.wav,Q3,254.56061159999808,None,254.54396185999505,None,[-0.075],[-0.26018518],[1],[0],[0],[11.638361099991016],0.0037049600505270064,None,266.1942584000062,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
20,0,20,0,,,../fMRI_stim/music/Q1/MT0015028144.wav,Q4,268.42770140001085,None,268.41101195999653,None,[0.12962963],[-0.28703704],[1],[0],[0],[5.7694883000222035],0.0015741600655019283,None,274.19451289996505,None,,,13_02,001,2023-04-04_14h58.31.356,musicemotionlatency,2022.1.3,59.990269594968694,
