trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,12.370860200026073,None,../fMRI_stim/music/Q1/MT0005737276.wav,Q1,15.063538999995217,None,15.062608049908885,None,[0.08148148],[0.18518518],[1],[0],[0],[8.980728599999566],0.014385549875441939,None,24.044497499999125,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
1,0,1,0,,,../fMRI_stim/music/Q3/MT0007043936.wav,Q3,26.279467200045474,None,26.26119590001181,38.2633459000499,[-0.18148148],[-0.24166666],[1],[0],[0],[13.894488200021442],0.007943400007206947,None,40.16339490003884,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
2,0,2,0,,,../fMRI_stim/music/Q2/MT0009346128.wav,Q1,42.413344600005075,None,42.39673775000847,54.39680149999913,[0.08611111],[0.12222222],[1],[0],[0],[12.93641949997982],0.0019284499576315284,None,55.34686490002787,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
3,0,3,0,,,../fMRI_stim/music/Q1/MT0033443279.wav,Q1,57.580273400002625,None,57.563596800004596,None,[0.27222222],[0.3037037],[1],[0],[0],[4.195040100021288],0.011095299967564642,None,61.76356410002336,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
4,0,4,0,,,../fMRI_stim/music/Q1/MT0029492542.wav,Q1,63.997107800038066,None,63.98043849997921,75.98060120001901,[0.055555556],[0.25277779],[1],[0],[0],[12.378016200033017],0.0100895999930799,None,76.36399600002915,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
5,0,5,0,,,../fMRI_stim/music/Q2/MT0034403951.wav,Q2,78.59750350000104,None,78.58084849999285,None,[-0.06759259],[0.22777778],[1],[0],[0],[10.742054499976803],0.007841399987228215,None,89.33102230000077,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
6,0,6,0,,,../fMRI_stim/music/Q2/MT0006484633.wav,Q2,91.58119140000781,None,91.56447994997143,None,[-0.2537037],[0.29444444],[1],[0],[0],[4.577208200003952],0.009793649951461703,None,96.14782010001363,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
7,0,7,0,,,../fMRI_stim/music/Q4/MT0009075362.wav,Q4,98.39795080001932,None,98.38127604997135,110.38189230003627,[0.08981481],[-0.20648149],[1],[0],[0],[14.22801530000288],0.009381349955219775,None,112.6152965000365,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
8,0,8,0,,,../fMRI_stim/music/Q4/MT0006164654.wav,Q1,114.8486984000192,None,114.83196549999992,None,[0.21851853],[0.11203704],[1],[0],[0],[11.02362130000256],0.006090400042012334,None,125.8820974000264,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
9,0,9,0,,,../fMRI_stim/music/Q3/MT0033317646.wav,Q3,128.11551840003813,None,128.09887790002395,140.09919340000488,[-0.19444445],[-0.022222223],[1],[0],[0],[15.136308200017083],0.0016915000160224736,None,143.2493612000253,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
