trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,30.853505749997566,None,../fMRI_stim/music/Q2/MT0028750297.wav,Q3,33.378291893001006,None,33.26568618240563,None,[-0.0675],[-0.10375],[1],[0],[0],[8.549592139002925],0.0014537374081555754,None,41.827429987999494,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
1,0,1,0,,,../fMRI_stim/music/Q1/MT0012041920.wav,Q1,44.29345039000327,None,44.28358950700567,None,[0.20625],[0.23875],[1],[0],[0],[5.073378537999815],0.0054834580078022555,None,49.36175510299654,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
2,0,2,0,,,../fMRI_stim/music/Q3/MT0007610380.wav,Q3,51.75198470099713,None,51.74357187420101,None,[-0.04125],[-0.04875],[1],[0],[0],[8.868529863997537],0.0063798101982683875,None,60.617014458002814,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
3,0,3,0,,,../fMRI_stim/music/Q2/MT0008530072.wav,Q3,63.05232863799756,None,63.03696725520349,None,[-0.03375],[-0.125],[1],[0],[0],[7.792980049998732],0.0032399832052760758,None,70.83669234099943,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
4,0,4,0,,,../fMRI_stim/music/Q4/MT0012862507.wav,Q4,73.27303483700234,None,73.25708118400507,None,[0.2075],[-0.04375],[1],[0],[0],[7.837737076995836],0.002832048005075194,None,81.10147232600139,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
5,0,5,0,,,../fMRI_stim/music/Q3/MT0001871732.wav,Q1,83.51272977799817,None,83.49072959240075,None,[0.0175],[0.09],[1],[0],[0],[11.329228025999328],3.2756397558841854e-05,None,94.83129857599852,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
6,0,6,0,,,../fMRI_stim/music/Q4/MT0030494794.wav,Q3,97.2561516479982,None,97.24000834500475,109.25030632400012,[-0.0525],[-0.16],[1],[0],[0],[12.222439672004839],0.002513509003620129,None,109.47083746599674,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
7,0,7,0,,,../fMRI_stim/music/Q3/MT0010375510.wav,Q1,111.96246577899728,None,111.94371235940562,None,[0.2275],[0.12625],[1],[0],[0],[7.272583330995985],0.001903240401588846,None,119.22514316099841,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
8,0,8,0,,,../fMRI_stim/music/Q4/MT0001624303.wav,Q4,121.70203029600088,None,121.69016878520343,None,[0.11625],[-0.07125],[1],[0],[0],[8.465960888002883],0.006693851202726364,None,130.15971506400092,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
9,0,9,0,,,../fMRI_stim/music/Q2/MT0011348776.wav,Q2,132.6003386739976,None,132.58667660120335,None,[-0.1375],[0.1425],[1],[0],[0],[8.580001956004708],0.006442794205213431,None,141.17127680600242,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
10,0,10,0,,,../fMRI_stim/music/Q3/MT0010739708.wav,Q3,143.6050780200021,None,143.58937998200417,None,[-0.205],[-0.1925],[1],[0],[0],[10.926095433002047],0.002445874000841286,None,154.52427860700118,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
11,0,11,0,,,../fMRI_stim/music/Q1/MT0002262181.wav,Q1,156.95762818899675,None,156.94138148820565,None,[0.14],[0.225],[1],[0],[0],[6.192268998005602],0.0033615012071095407,None,163.14040750300046,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
12,0,12,0,,,../fMRI_stim/music/Q4/MT0012941049.wav,Q4,165.56625092399918,None,165.54754233380007,None,[0.0525],[-0.0525],[1],[0],[0],[9.05273507200036],0.001341543800663203,None,174.60977712600288,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
13,0,13,0,,,../fMRI_stim/music/Q4/MT0012151268.wav,Q1,177.05432686099812,None,177.03610773820327,None,[0.2425],[0.10375],[1],[0],[0],[7.237622046995966],0.00044891620200360194,None,184.28329554599622,None,,,11_s3,001,2023_Mar_09_1145,musicemotionlatency,2021.2.3,117.6750738021789,
