trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,13.27503539994359,None,../fMRI_stim/music/Q4/MT0011886148.wav,Q3,15.358734400011599,None,15.36009349990636,None,[-0.0475],[-0.21],[1],[0],[0],[6.480506499996409],0.013362500118091702,None,21.84318120009266,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
1,0,1,0,,,../fMRI_stim/music/Q1/MT0006747288.wav,Q1,23.892157200025395,None,23.87646480004769,None,[0.0275],[0.15125],[1],[0],[0],[6.718487699981779],0.0004972999449819326,None,30.60932429996319,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
2,0,2,0,,,../fMRI_stim/music/Q1/MT0028495262.wav,Q4,32.65960199991241,None,32.643095400021416,None,[0.08875],[-0.0975],[1],[0],[0],[5.034253200050443],0.00038350000977516174,None,37.692884699907154,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
3,0,3,0,,,../fMRI_stim/music/Q3/MT0002142155.wav,Q3,39.726043900009245,None,39.726416400005114,None,[-0.13125],[-0.31],[1],[0],[0],[4.291759699815884],0.007027799729257822,None,44.0268351000268,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
4,0,4,0,,,../fMRI_stim/music/Q2/MT0028345470.wav,Q2,46.05952150002122,None,46.06033080008347,None,[-0.23625],[0.27],[1],[0],[0],[3.359815000090748],0.008734599919989705,None,49.426958800060675,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
5,0,5,0,,,../fMRI_stim/music/Q4/MT0002698827.wav,Q4,51.44387500011362,None,51.444076400063935,None,[0.16625],[-0.1775],[1],[0],[0],[4.726585200056434],0.007113900035619736,None,56.178665899904445,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
6,0,6,0,,,../fMRI_stim/music/Q1/MT0032235381.wav,Q1,58.21114800008945,None,58.211994099966255,None,[0.255],[0.2225],[1],[0],[0],[6.245698500191793],0.00755320000462234,None,64.46476499992423,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
7,0,7,0,,,../fMRI_stim/music/Q1/MT0010900969.wav,Q1,66.49676689994521,None,66.497532900027,None,[0.2875],[0.21375],[1],[0],[0],[5.760257299989462],0.007612399756908417,None,72.26470690011047,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
8,0,8,0,,,../fMRI_stim/music/Q2/MT0032957418.wav,Q2,74.29706209991127,None,74.29805350007955,None,[-0.23],[0.03375],[1],[0],[0],[8.77772709983401],0.008671399904415011,None,83.08171649998985,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
9,0,9,0,,,../fMRI_stim/music/Q3/MT0030422114.wav,Q2,85.11425009998493,None,85.09837169996462,None,[-0.24],[0.15875],[1],[0],[0],[6.292391199851409],0.007211599964648485,None,91.39824560005218,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
10,0,10,0,,,../fMRI_stim/music/Q3/MT0005217073.wav,Q4,93.43103670002893,None,93.4319036000641,None,[0.055],[-0.295],[1],[0],[0],[6.410111900186166],0.008403499843552709,None,99.84884430002421,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
11,0,11,0,,,../fMRI_stim/music/Q1/MT0003144898.wav,Q1,101.89856890006922,None,101.88230829995591,None,[0.2625],[0.20875],[1],[0],[0],[4.8090285998769104],0.007612699875608087,None,106.69909709994681,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
12,0,12,0,,,../fMRI_stim/music/Q3/MT0008841966.wav,Q4,108.73135220003314,None,108.7322767999256,None,[0.08375],[-0.0325],[1],[0],[0],[5.061057399958372],0.008510899962857366,None,113.79880220000632,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
13,0,13,0,,,../fMRI_stim/music/Q2/MT0003782002.wav,Q3,115.84877860010602,None,115.83241169999819,None,[-0.25375],[-0.12625],[1],[0],[0],[4.3909271999727935],0.005526599939912558,None,120.23255779989995,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
14,0,14,0,,,../fMRI_stim/music/Q4/MT0030319227.wav,Q4,122.24888060009107,None,122.24930640012025,None,[0.065],[-0.06625],[1],[0],[0],[8.393783699953929],0.008299799868836999,None,130.6495234000031,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0014576739.wav,Q1,132.68204310000874,None,132.6831695000408,None,[0.295],[0.22125],[1],[0],[0],[3.960598000092432],0.009290700079873204,None,136.64999990002252,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
16,0,16,0,,,../fMRI_stim/music/Q4/MT0033391280.wav,Q3,138.68233540002257,None,138.66657430008053,None,[-0.12625],[-0.23625],[1],[0],[0],[6.027304700110108],0.007917599985376,None,144.69983930001035,None,,,SUB-02,001,2023-01-04_16h41.02.140,musicemotionlatency,2022.1.3,60.04992553871377,
