onset	duration	trial_type
0.0	11.95	Baseline
11.95	12.0	Noise
23.96	12.03	Baseline
35.99	36.0	Q1
71.99	11.97	Baseline
83.96	12.01	Noise
95.97	12.06	Baseline
108.02	35.95	Q3
143.97	11.99	Baseline
155.96	12.01	Noise
167.97	12.06	Baseline
180.03	35.97	Q4
216.0	11.96	Baseline
227.96	12.01	Noise
239.97	12.06	Baseline
252.03	35.99	Q2
288.02	12.0	Baseline
300.01	12.0	Noise
312.02	12.05	Baseline
324.07	35.99	Q4
360.06	11.96	Baseline
372.02	11.98	Noise
384.0	12.05	Baseline
396.05	36.0	Q1
432.05	11.95	Baseline
444.0	12.0	Noise
456.01	12.06	Baseline
468.07	35.98	Q3
504.05	11.95	Baseline
516.0	12.0	Noise
528.01	12.05	Baseline
540.06	36.08	Q2
576.14	24.0	Baseline
