onset	duration	trial_type
0.0	11.95	Baseline
11.95	12.01	Noise
23.96	12.04	Baseline
36.0	11.51	Q2
47.98	11.51	Q2
59.98	11.51	Q2
71.96	11.99	Baseline
83.95	12.01	Noise
95.96	12.05	Baseline
108.0	11.5	Q3
119.97	11.51	Q3
131.99	11.51	Q3
143.97	11.99	Baseline
155.95	12.0	Noise
167.96	12.05	Baseline
180.0	11.5	Q4
191.99	11.51	Q4
203.97	11.5	Q4
215.98	11.97	Baseline
227.96	12.0	Noise
239.96	12.07	Baseline
252.02	11.5	Q1
263.99	11.5	Q1
275.99	11.5	Q1
288.0	11.99	Baseline
299.99	12.0	Noise
312.0	12.05	Baseline
324.04	11.51	Q3
336.01	11.51	Q3
348.03	11.51	Q3
360.01	11.98	Baseline
371.99	12.0	Noise
384.0	12.03	Baseline
396.03	11.51	Q1
408.03	11.51	Q1
420.03	11.51	Q1
432.02	11.98	Baseline
444.0	12.01	Noise
456.01	12.04	Baseline
468.05	11.51	Q2
480.01	11.5	Q2
492.02	11.5	Q2
504.02	11.98	Baseline
516.0	12.01	Noise
528.01	12.05	Baseline
540.05	11.5	Q4
552.04	11.52	Q4
564.03	11.5	Q4
576.11	24.01	Baseline
