onset	duration	trial_type
0.0	11.95	Baseline
11.95	12.0	Noise
23.95	12.03	Baseline
35.98	35.98	Q1
71.97	11.98	Baseline
83.95	12.0	Noise
95.95	12.03	Baseline
107.98	35.99	Q2
143.97	11.98	Baseline
155.95	12.01	Noise
167.96	12.04	Baseline
180.0	35.97	Q4
215.98	11.98	Baseline
227.96	12.0	Noise
239.96	12.05	Baseline
252.01	36.01	Q3
288.02	11.99	Baseline
300.01	12.0	Noise
312.01	12.05	Baseline
324.06	35.98	Q3
360.04	11.97	Baseline
372.01	12.0	Noise
384.01	12.03	Baseline
396.05	36.0	Q2
432.04	11.97	Baseline
444.01	12.01	Noise
456.02	12.05	Baseline
468.06	35.99	Q4
504.05	11.96	Baseline
516.02	12.0	Noise
528.02	12.05	Baseline
540.07	36.06	Q1
576.12	24.01	Baseline
