onset	duration	trial_type
0.0	11.95	Baseline
11.95	12.0	Noise
23.95	12.05	Baseline
36.0	11.5	Q1
47.97	11.5	Q1
59.98	11.51	Q1
71.96	11.99	Baseline
83.95	12.01	Noise
95.96	12.04	Baseline
108.0	11.51	Q1
119.98	11.51	Q2
131.98	11.5	Q2
143.97	11.98	Baseline
155.95	12.01	Noise
167.96	12.04	Baseline
180.0	11.5	Q4
191.99	11.51	Q4
203.99	11.51	Q1
215.97	11.99	Baseline
227.96	12.01	Noise
239.97	12.04	Baseline
252.01	11.5	Q1
263.99	11.52	Q1
275.99	11.51	Q4
288.0	11.99	Baseline
299.99	12.01	Noise
312.0	12.04	Baseline
324.04	11.5	Q1
336.03	11.5	Q2
348.03	11.5	Q2
360.01	11.98	Baseline
371.99	12.0	Noise
384.0	12.05	Baseline
396.04	11.5	Q1
408.03	11.51	Q3
420.03	11.5	Q1
432.02	11.98	Baseline
444.0	12.0	Noise
456.0	12.05	Baseline
468.05	11.51	Q1
480.05	11.51	Q4
492.05	11.51	Q3
504.05	11.95	Baseline
516.0	12.01	Noise
528.01	12.06	Baseline
540.07	11.5	Q1
552.03	11.51	Q1
564.03	11.5	Q2
576.11	24.01	Baseline
