onset	duration	trial_type
0.0	11.96	Baseline
11.96	12.01	Noise
23.96	12.04	Baseline
36.01	11.51	Q1
47.97	11.5	Q1
59.99	11.5	Q1
71.98	11.98	Baseline
83.96	11.98	Noise
95.94	12.03	Baseline
107.98	11.51	Q4
119.96	11.5	Q4
131.98	11.51	Q3
143.95	11.99	Baseline
155.94	12.01	Noise
167.95	12.04	Baseline
180.0	11.51	Q2
191.96	11.5	Q3
203.96	11.5	Q4
215.96	11.99	Baseline
227.95	12.0	Noise
239.95	12.05	Baseline
252.0	11.51	Q2
264.0	11.5	Q2
275.98	11.5	Q1
288.01	11.99	Baseline
300.0	12.0	Noise
312.01	12.05	Baseline
324.05	11.5	Q2
336.04	11.51	Q2
348.02	11.51	Q2
360.02	11.98	Baseline
372.0	12.0	Noise
384.01	12.06	Baseline
396.07	11.52	Q3
408.04	11.51	Q1
420.04	11.51	Q1
432.03	11.97	Baseline
444.01	12.0	Noise
456.01	12.03	Baseline
468.04	11.51	Q1
480.04	11.52	Q3
492.02	11.51	Q1
504.03	11.98	Baseline
516.01	12.01	Noise
528.02	12.06	Baseline
540.08	11.51	Q3
552.04	11.5	Q3
564.05	11.52	Q3
576.12	24.01	Baseline
