9.2041 	WARNING 	Monitor specification not found. Creating a temporary one...
9.7359 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000146215DFE80>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001462193D6D0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.7360 	EXP 	window1: mouseVisible = True
9.7360 	EXP 	window1: mouseVisible = False
9.7360 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.7360 	EXP 	window1: recordFrameIntervals = False
9.9024 	EXP 	window1: recordFrameIntervals = True
10.9335 	EXP 	Screen (0) actual frame rate measured at 60.89Hz
10.9335 	EXP 	window1: recordFrameIntervals = False
11.0735 	EXP 	Created WelcomeMessage = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WelcomeMessage', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.0744 	EXP 	Created Baseline1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Baseline1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.1359 	EXP 	Sound Noise set volume 0.800
11.1369 	EXP 	Created Baseline2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Baseline2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.1472 	EXP 	Sound MusicExcerpt set volume 1.000
11.1482 	EXP 	Created ISI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ISI', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.1490 	EXP 	Created Baseline3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Baseline3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.1567 	EXP 	Created GoodbyeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='GoodbyeText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Goodbye!', units='height', win=Window(...), wrapWidth=1)
11.1967 	EXP 	WelcomeMessage: autoDraw = True
26.2503 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
26.2505 	EXP 	New trial (rep=0, index=0): None
26.2930 	EXP 	Imported MusicListSelect.csv as conditions, 4 conditions, 1 params
26.2932 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
26.2934 	EXP 	New trial (rep=0, index=0): OrderedDict([('MusicsSelect', 'MusicListQ3.csv')])
26.3069 	EXP 	WelcomeMessage: autoDraw = False
26.3069 	EXP 	Baseline1: autoDraw = True
38.2510 	EXP 	Sound Noise started
38.3183 	EXP 	Baseline1: autoDraw = False
50.2592 	EXP 	Sound Noise reached end of file
50.2613 	EXP 	Baseline2: autoDraw = True
62.2582 	EXP 	Imported MusicListQ3.csv as conditions, 3 conditions, 1 params
62.2584 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
62.2586 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q3\\MT0006919273.wav')])
62.3046 	EXP 	Sound MusicExcerpt started
62.2962 	EXP 	Baseline1: autoDraw = False
62.2962 	EXP 	Baseline2: autoDraw = False
73.7522 	EXP 	ISI: autoDraw = True
73.8193 	EXP 	Sound MusicExcerpt stopped
74.2358 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q3\\MT0011612883.wav')])
74.2855 	EXP 	Sound MusicExcerpt started
74.2780 	EXP 	ISI: autoDraw = False
74.2780 	EXP 	ISI: autoDraw = False
85.7527 	EXP 	ISI: autoDraw = True
85.7887 	EXP 	Sound MusicExcerpt stopped
86.2361 	EXP 	New trial (rep=0, index=2): OrderedDict([('musics', 'music\\Q3\\MT0006410285.wav')])
86.2859 	EXP 	Sound MusicExcerpt started
86.2793 	EXP 	ISI: autoDraw = False
86.2793 	EXP 	ISI: autoDraw = False
97.7531 	EXP 	ISI: autoDraw = True
97.7888 	EXP 	Sound MusicExcerpt stopped
98.2534 	EXP 	New trial (rep=0, index=1): OrderedDict([('MusicsSelect', 'MusicListQ2.csv')])
98.2637 	EXP 	ISI: autoDraw = False
98.2637 	EXP 	ISI: autoDraw = False
98.2637 	EXP 	Baseline1: autoDraw = True
110.2563 	EXP 	Sound Noise started
110.2730 	EXP 	Baseline1: autoDraw = False
122.2593 	EXP 	Sound Noise reached end of file
122.2622 	EXP 	Baseline2: autoDraw = True
134.2580 	EXP 	Imported MusicListQ2.csv as conditions, 3 conditions, 1 params
134.2582 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
134.2584 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q2\\MT0007659703.wav')])
134.3043 	EXP 	Sound MusicExcerpt started
134.2960 	EXP 	Baseline1: autoDraw = False
134.2960 	EXP 	Baseline2: autoDraw = False
145.7548 	EXP 	ISI: autoDraw = True
145.8088 	EXP 	Sound MusicExcerpt stopped
146.2389 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q2\\MT0007413949.wav')])
146.2887 	EXP 	Sound MusicExcerpt started
146.2770 	EXP 	ISI: autoDraw = False
146.2770 	EXP 	ISI: autoDraw = False
157.7552 	EXP 	ISI: autoDraw = True
157.7887 	EXP 	Sound MusicExcerpt stopped
158.2413 	EXP 	New trial (rep=0, index=2): OrderedDict([('musics', 'music\\Q2\\MT0012168286.wav')])
158.2910 	EXP 	Sound MusicExcerpt started
158.2808 	EXP 	ISI: autoDraw = False
158.2808 	EXP 	ISI: autoDraw = False
169.7562 	EXP 	ISI: autoDraw = True
169.8090 	EXP 	Sound MusicExcerpt stopped
170.2597 	EXP 	New trial (rep=0, index=2): OrderedDict([('MusicsSelect', 'MusicListQ1.csv')])
170.2698 	EXP 	ISI: autoDraw = False
170.2698 	EXP 	ISI: autoDraw = False
170.2698 	EXP 	Baseline1: autoDraw = True
182.2566 	EXP 	Sound Noise started
182.2728 	EXP 	Baseline1: autoDraw = False
194.2593 	EXP 	Sound Noise reached end of file
194.2617 	EXP 	Baseline2: autoDraw = True
206.2603 	EXP 	Imported MusicListQ1.csv as conditions, 3 conditions, 1 params
206.2606 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
206.2607 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q1\\MT0013590244.wav')])
206.3068 	EXP 	Sound MusicExcerpt started
206.2998 	EXP 	Baseline1: autoDraw = False
206.2998 	EXP 	Baseline2: autoDraw = False
217.7573 	EXP 	ISI: autoDraw = True
217.8188 	EXP 	Sound MusicExcerpt stopped
218.2409 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q1\\MT0008363839.wav')])
218.2907 	EXP 	Sound MusicExcerpt started
