46.1288 	WARNING 	Monitor specification not found. Creating a temporary one...
46.7112 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000189F7BEFCD0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000189F7FCD5B0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
46.7113 	EXP 	window1: mouseVisible = True
46.7114 	EXP 	window1: mouseVisible = False
46.7114 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
46.7114 	EXP 	window1: recordFrameIntervals = False
46.8775 	EXP 	window1: recordFrameIntervals = True
47.0611 	EXP 	Screen (0) actual frame rate measured at 59.91Hz
47.0611 	EXP 	window1: recordFrameIntervals = False
47.2025 	EXP 	Created WelcomeMessage = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WelcomeMessage', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
47.2033 	EXP 	Created Baseline1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Baseline1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
47.2688 	EXP 	Sound Noise set volume 1.000
47.2698 	EXP 	Created Baseline2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Baseline2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
47.2805 	EXP 	Sound MusicExcerpt set volume 1.000
47.2815 	EXP 	Created ISI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ISI', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
47.2822 	EXP 	Created Baseline3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Baseline3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
47.2901 	EXP 	Created GoodbyeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='GoodbyeText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Goodbye!', units='height', win=Window(...), wrapWidth=1)
47.2930 	EXP 	WelcomeMessage: autoDraw = True
64.3111 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
64.3113 	EXP 	New trial (rep=0, index=0): None
64.3535 	EXP 	Imported MusicListSelect.csv as conditions, 4 conditions, 1 params
64.3537 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
64.3539 	EXP 	New trial (rep=0, index=0): OrderedDict([('MusicsSelect', 'MusicListQ1.csv')])
64.3672 	EXP 	WelcomeMessage: autoDraw = False
64.3672 	EXP 	WelcomeMessage: autoDraw = False
64.3672 	EXP 	Baseline1: autoDraw = True
76.3117 	EXP 	Sound Noise started
76.3785 	EXP 	Baseline1: autoDraw = False
88.3119 	EXP 	Sound Noise reached end of file
88.3165 	EXP 	Baseline2: autoDraw = True
100.3166 	EXP 	Imported MusicListQ1.csv as conditions, 3 conditions, 1 params
100.3168 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
100.3170 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q1\\MT0009904717.wav')])
100.3628 	EXP 	Sound MusicExcerpt started
100.3486 	EXP 	Baseline1: autoDraw = False
100.3486 	EXP 	Baseline2: autoDraw = False
111.8132 	EXP 	ISI: autoDraw = True
111.8624 	EXP 	Sound MusicExcerpt stopped
112.2968 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q1\\MT0013350034.wav')])
112.3299 	EXP 	Sound MusicExcerpt started
112.3318 	EXP 	ISI: autoDraw = False
112.3318 	EXP 	ISI: autoDraw = False
123.8139 	EXP 	ISI: autoDraw = True
123.8322 	EXP 	Sound MusicExcerpt stopped
124.2973 	EXP 	New trial (rep=0, index=2): OrderedDict([('musics', 'music\\Q1\\MT0028627699.wav')])
124.3304 	EXP 	Sound MusicExcerpt started
124.3306 	EXP 	ISI: autoDraw = False
124.3306 	EXP 	ISI: autoDraw = False
135.8141 	EXP 	ISI: autoDraw = True
135.8319 	EXP 	Sound MusicExcerpt stopped
136.3103 	EXP 	New trial (rep=0, index=1): OrderedDict([('MusicsSelect', 'MusicListQ4.csv')])
136.3214 	EXP 	ISI: autoDraw = False
136.3214 	EXP 	ISI: autoDraw = False
136.3214 	EXP 	Baseline1: autoDraw = True
148.3146 	EXP 	Sound Noise started
148.3313 	EXP 	Baseline1: autoDraw = False
160.3120 	EXP 	Sound Noise stopped
160.3154 	EXP 	Baseline2: autoDraw = True
172.3028 	EXP 	Imported MusicListQ4.csv as conditions, 3 conditions, 1 params
172.3031 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
172.3032 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q4\\MT0014475915.wav')])
