6.9291 	WARNING 	Monitor specification not found. Creating a temporary one...
7.4607 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002166E9C1D90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002166ED5E640>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.4608 	EXP 	window1: mouseVisible = True
7.4608 	EXP 	window1: mouseVisible = False
7.4608 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.4608 	EXP 	window1: recordFrameIntervals = False
7.6271 	EXP 	window1: recordFrameIntervals = True
8.0937 	EXP 	Screen (0) actual frame rate measured at 61.04Hz
8.0938 	EXP 	window1: recordFrameIntervals = False
8.2209 	EXP 	Created WelcomeMessage = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WelcomeMessage', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.2217 	EXP 	Created Baseline1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Baseline1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.2804 	EXP 	Sound Noise set volume 1.000
8.2815 	EXP 	Created Baseline2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Baseline2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.2929 	EXP 	Sound MusicExcerpt set volume 1.000
8.2938 	EXP 	Created ISI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ISI', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.2946 	EXP 	Created Baseline3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Baseline3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.3022 	EXP 	Created GoodbyeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='GoodbyeText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Goodbye!', units='height', win=Window(...), wrapWidth=1)
8.3345 	EXP 	WelcomeMessage: autoDraw = True
29.2883 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
29.2884 	EXP 	New trial (rep=0, index=0): None
29.3297 	EXP 	Imported MusicListSelect.csv as conditions, 4 conditions, 1 params
29.3299 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
29.3301 	EXP 	New trial (rep=0, index=0): OrderedDict([('MusicsSelect', 'MusicListQ2.csv')])
29.3458 	EXP 	WelcomeMessage: autoDraw = False
29.3458 	EXP 	Baseline1: autoDraw = True
41.2945 	EXP 	Sound Noise started
41.3613 	EXP 	Baseline1: autoDraw = False
53.2939 	EXP 	Sound Noise stopped
53.2964 	EXP 	Baseline2: autoDraw = True
65.2991 	EXP 	Imported MusicListQ2.csv as conditions, 3 conditions, 1 params
65.2993 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
65.2995 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q2\\MT0013885218.wav')])
65.3284 	EXP 	Sound MusicExcerpt started
65.3215 	EXP 	Baseline1: autoDraw = False
65.3215 	EXP 	Baseline2: autoDraw = False
76.7960 	EXP 	ISI: autoDraw = True
76.8333 	EXP 	Sound MusicExcerpt stopped
77.2795 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q2\\MT0008511909.wav')])
77.3122 	EXP 	Sound MusicExcerpt started
77.3009 	EXP 	ISI: autoDraw = False
77.3009 	EXP 	ISI: autoDraw = False
88.7964 	EXP 	ISI: autoDraw = True
88.8239 	EXP 	Sound MusicExcerpt stopped
89.2800 	EXP 	New trial (rep=0, index=2): OrderedDict([('musics', 'music\\Q2\\MT0001927746.wav')])
89.3290 	EXP 	Sound MusicExcerpt started
89.3234 	EXP 	ISI: autoDraw = False
89.3234 	EXP 	ISI: autoDraw = False
100.7968 	EXP 	ISI: autoDraw = True
100.8331 	EXP 	Sound MusicExcerpt stopped
101.2930 	EXP 	New trial (rep=0, index=1): OrderedDict([('MusicsSelect', 'MusicListQ4.csv')])
101.3027 	EXP 	ISI: autoDraw = False
101.3027 	EXP 	ISI: autoDraw = False
101.3027 	EXP 	Baseline1: autoDraw = True
113.2971 	EXP 	Sound Noise started
113.3141 	EXP 	Baseline1: autoDraw = False
125.2936 	EXP 	Sound Noise stopped
125.2977 	EXP 	Baseline2: autoDraw = True
137.2851 	EXP 	Imported MusicListQ4.csv as conditions, 3 conditions, 1 params
137.2853 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
137.2855 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q4\\MT0000888329.wav')])
137.3143 	EXP 	Sound MusicExcerpt started
137.3061 	EXP 	Baseline2: autoDraw = False
137.3061 	EXP 	Baseline1: autoDraw = False
137.3061 	EXP 	Baseline2: autoDraw = False
148.7985 	EXP 	ISI: autoDraw = True
148.8133 	EXP 	Sound MusicExcerpt stopped
149.2821 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q4\\MT0017672677.wav')])
149.3147 	EXP 	Sound MusicExcerpt started
149.3020 	EXP 	ISI: autoDraw = False
149.3020 	EXP 	ISI: autoDraw = False
160.7989 	EXP 	ISI: autoDraw = True
160.8239 	EXP 	Sound MusicExcerpt stopped
161.2825 	EXP 	New trial (rep=0, index=2): OrderedDict([('musics', 'music\\Q4\\MT0010810859.wav')])
161.3152 	EXP 	Sound MusicExcerpt started
161.3043 	EXP 	ISI: autoDraw = False
161.3043 	EXP 	ISI: autoDraw = False
172.7994 	EXP 	ISI: autoDraw = True
172.8237 	EXP 	Sound MusicExcerpt stopped
173.3038 	EXP 	New trial (rep=0, index=2): OrderedDict([('MusicsSelect', 'MusicListQ1.csv')])
173.3133 	EXP 	ISI: autoDraw = False
173.3133 	EXP 	ISI: autoDraw = False
173.3133 	EXP 	Baseline1: autoDraw = True
185.2997 	EXP 	Sound Noise started
185.3165 	EXP 	Baseline1: autoDraw = False
197.3031 	EXP 	Sound Noise reached end of file
197.3056 	EXP 	Baseline2: autoDraw = True
209.3090 	EXP 	Imported MusicListQ1.csv as conditions, 3 conditions, 1 params
209.3092 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
209.3094 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q1\\MT0015742096.wav')])
209.3664 	EXP 	Sound MusicExcerpt started
209.3527 	EXP 	Baseline1: autoDraw = False
209.3527 	EXP 	Baseline2: autoDraw = False
220.8011 	EXP 	ISI: autoDraw = True
220.8737 	EXP 	Sound MusicExcerpt stopped
221.2847 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q1\\MT0009845275.wav')])
221.3173 	EXP 	Sound MusicExcerpt started
221.3178 	EXP 	ISI: autoDraw = False
221.3178 	EXP 	ISI: autoDraw = False
232.8015 	EXP 	ISI: autoDraw = True
232.8230 	EXP 	Sound MusicExcerpt stopped
233.2851 	EXP 	New trial (rep=0, index=2): OrderedDict([('musics', 'music\\Q1\\MT0001605268.wav')])
233.3342 	EXP 	Sound MusicExcerpt started
233.3262 	EXP 	ISI: autoDraw = False
233.3262 	EXP 	ISI: autoDraw = False
244.8020 	EXP 	ISI: autoDraw = True
244.8343 	EXP 	Sound MusicExcerpt stopped
245.3035 	EXP 	New trial (rep=0, index=3): OrderedDict([('MusicsSelect', 'MusicListQ3.csv')])
245.3133 	EXP 	ISI: autoDraw = False
245.3133 	EXP 	ISI: autoDraw = False
245.3133 	EXP 	Baseline1: autoDraw = True
257.3022 	EXP 	Sound Noise started
257.3191 	EXP 	Baseline1: autoDraw = False
269.3032 	EXP 	Sound Noise reached end of file
269.3052 	EXP 	Baseline2: autoDraw = True
281.3121 	EXP 	Imported MusicListQ3.csv as conditions, 3 conditions, 1 params
281.3123 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
281.3125 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q3\\MT0013044535.wav')])
281.3527 	EXP 	Sound MusicExcerpt started
281.3474 	EXP 	Baseline1: autoDraw = False
281.3474 	EXP 	Baseline2: autoDraw = False
292.8039 	EXP 	ISI: autoDraw = True
292.8537 	EXP 	Sound MusicExcerpt stopped
293.2875 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q3\\MT0007583962.wav')])
293.3201 	EXP 	Sound MusicExcerpt started
293.3190 	EXP 	ISI: autoDraw = False
293.3190 	EXP 	ISI: autoDraw = False
304.7876 	EXP 	ISI: autoDraw = True
304.8235 	EXP 	Sound MusicExcerpt stopped
305.2711 	EXP 	New trial (rep=0, index=2): OrderedDict([('musics', 'music\\Q3\\MT0001052263.wav')])
305.3201 	EXP 	Sound MusicExcerpt started
305.3053 	EXP 	ISI: autoDraw = False
305.3053 	EXP 	ISI: autoDraw = False
316.7879 	EXP 	ISI: autoDraw = True
316.8231 	EXP 	Sound MusicExcerpt stopped
317.3183 	EXP 	New trial (rep=1, index=0): None
317.3218 	EXP 	Imported MusicListSelect.csv as conditions, 4 conditions, 1 params
317.3221 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
317.3222 	EXP 	New trial (rep=0, index=0): OrderedDict([('MusicsSelect', 'MusicListQ4.csv')])
317.3316 	EXP 	ISI: autoDraw = False
317.3316 	EXP 	ISI: autoDraw = False
317.3316 	EXP 	Baseline1: autoDraw = True
329.3215 	EXP 	Sound Noise started
329.3384 	EXP 	Baseline1: autoDraw = False
341.3234 	EXP 	Sound Noise reached end of file
341.3259 	EXP 	Baseline2: autoDraw = True
353.3263 	EXP 	Imported MusicListQ4.csv as conditions, 3 conditions, 1 params
353.3266 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
353.3268 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q4\\MT0028813196.wav')])
353.3721 	EXP 	Sound MusicExcerpt started
353.3673 	EXP 	Baseline1: autoDraw = False
353.3673 	EXP 	Baseline2: autoDraw = False
364.8230 	EXP 	ISI: autoDraw = True
364.8839 	EXP 	Sound MusicExcerpt stopped
365.3066 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q4\\MT0000922312.wav')])
365.3557 	EXP 	Sound MusicExcerpt started
365.3407 	EXP 	ISI: autoDraw = False
365.3407 	EXP 	ISI: autoDraw = False
376.8234 	EXP 	ISI: autoDraw = True
376.8638 	EXP 	Sound MusicExcerpt stopped
377.3070 	EXP 	New trial (rep=0, index=2): OrderedDict([('musics', 'music\\Q4\\MT0010842738.wav')])
377.3561 	EXP 	Sound MusicExcerpt started
377.3459 	EXP 	ISI: autoDraw = False
377.3459 	EXP 	ISI: autoDraw = False
388.8239 	EXP 	ISI: autoDraw = True
388.8533 	EXP 	Sound MusicExcerpt stopped
389.3335 	EXP 	New trial (rep=0, index=1): OrderedDict([('MusicsSelect', 'MusicListQ3.csv')])
389.3431 	EXP 	ISI: autoDraw = False
389.3431 	EXP 	ISI: autoDraw = False
389.3431 	EXP 	Baseline1: autoDraw = True
401.3241 	EXP 	Sound Noise started
401.3576 	EXP 	Baseline1: autoDraw = False
413.3234 	EXP 	Sound Noise stopped
413.3415 	EXP 	Baseline2: autoDraw = True
425.3288 	EXP 	Imported MusicListQ3.csv as conditions, 3 conditions, 1 params
425.3290 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
425.3292 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q3\\MT0014737299.wav')])
425.3745 	EXP 	Sound MusicExcerpt started
425.3616 	EXP 	Baseline1: autoDraw = False
425.3616 	EXP 	Baseline2: autoDraw = False
436.8256 	EXP 	ISI: autoDraw = True
436.8830 	EXP 	Sound MusicExcerpt stopped
437.3092 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q3\\MT0007652281.wav')])
437.3418 	EXP 	Sound MusicExcerpt started
437.3405 	EXP 	ISI: autoDraw = False
437.3405 	EXP 	ISI: autoDraw = False
448.8260 	EXP 	ISI: autoDraw = True
448.8438 	EXP 	Sound MusicExcerpt stopped
449.3096 	EXP 	New trial (rep=0, index=2): OrderedDict([('musics', 'music\\Q3\\MT0001284801.wav')])
449.3423 	EXP 	Sound MusicExcerpt started
449.3424 	EXP 	ISI: autoDraw = False
449.3424 	EXP 	ISI: autoDraw = False
460.8265 	EXP 	ISI: autoDraw = True
460.8439 	EXP 	Sound MusicExcerpt stopped
461.3382 	EXP 	New trial (rep=0, index=2): OrderedDict([('MusicsSelect', 'MusicListQ1.csv')])
461.3478 	EXP 	ISI: autoDraw = False
461.3478 	EXP 	ISI: autoDraw = False
461.3478 	EXP 	Baseline1: autoDraw = True
473.3268 	EXP 	Sound Noise started
473.3603 	EXP 	Baseline1: autoDraw = False
485.3335 	EXP 	Sound Noise reached end of file
485.3363 	EXP 	Baseline2: autoDraw = True
497.3312 	EXP 	Imported MusicListQ1.csv as conditions, 3 conditions, 1 params
497.3314 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
497.3316 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q1\\MT0026753827.wav')])
497.3771 	EXP 	Sound MusicExcerpt started
497.3716 	EXP 	Baseline1: autoDraw = False
497.3716 	EXP 	Baseline2: autoDraw = False
508.8282 	EXP 	ISI: autoDraw = True
508.8830 	EXP 	Sound MusicExcerpt stopped
509.3118 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q1\\MT0001680969.wav')])
509.3609 	EXP 	Sound MusicExcerpt started
509.3523 	EXP 	ISI: autoDraw = False
509.3523 	EXP 	ISI: autoDraw = False
520.8287 	EXP 	ISI: autoDraw = True
520.8630 	EXP 	Sound MusicExcerpt stopped
521.3123 	EXP 	New trial (rep=0, index=2): OrderedDict([('musics', 'music\\Q1\\MT0009897495.wav')])
521.3450 	EXP 	Sound MusicExcerpt started
521.3452 	EXP 	ISI: autoDraw = False
521.3452 	EXP 	ISI: autoDraw = False
532.8291 	EXP 	ISI: autoDraw = True
532.8429 	EXP 	Sound MusicExcerpt stopped
533.3440 	EXP 	New trial (rep=0, index=3): OrderedDict([('MusicsSelect', 'MusicListQ2.csv')])
533.3536 	EXP 	ISI: autoDraw = False
533.3536 	EXP 	ISI: autoDraw = False
533.3536 	EXP 	Baseline1: autoDraw = True
545.3295 	EXP 	Sound Noise started
545.3631 	EXP 	Baseline1: autoDraw = False
557.3336 	EXP 	Sound Noise reached end of file
557.3377 	EXP 	Baseline2: autoDraw = True
569.3340 	EXP 	Imported MusicListQ2.csv as conditions, 3 conditions, 1 params
569.3342 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
569.3344 	EXP 	New trial (rep=0, index=0): OrderedDict([('musics', 'music\\Q2\\MT0001962373.wav')])
569.3798 	EXP 	Sound MusicExcerpt started
569.3754 	EXP 	Baseline1: autoDraw = False
569.3754 	EXP 	Baseline2: autoDraw = False
580.8310 	EXP 	ISI: autoDraw = True
580.8835 	EXP 	Sound MusicExcerpt stopped
581.3145 	EXP 	New trial (rep=0, index=1): OrderedDict([('musics', 'music\\Q2\\MT0008570712.wav')])
581.3472 	EXP 	Sound MusicExcerpt started
581.3497 	EXP 	ISI: autoDraw = False
581.3497 	EXP 	ISI: autoDraw = False
592.8314 	EXP 	ISI: autoDraw = True
592.8530 	EXP 	Sound MusicExcerpt stopped
593.3174 	EXP 	New trial (rep=0, index=2): OrderedDict([('musics', 'music\\Q2\\MT0017475710.wav')])
593.3501 	EXP 	Sound MusicExcerpt started
593.3503 	EXP 	ISI: autoDraw = False
593.3503 	EXP 	ISI: autoDraw = False
604.8151 	EXP 	ISI: autoDraw = True
604.8631 	EXP 	Sound MusicExcerpt stopped
605.4178 	EXP 	ISI: autoDraw = False
605.4178 	EXP 	ISI: autoDraw = False
605.4178 	EXP 	Baseline3: autoDraw = True
629.3827 	EXP 	GoodbyeText: autoDraw = True
629.4327 	EXP 	Baseline3: autoDraw = False
630.3827 	EXP 	GoodbyeText: autoDraw = False
630.3827 	EXP 	Baseline3: autoDraw = False
630.3827 	EXP 	GoodbyeText: autoDraw = False
630.4040 	EXP 	window1: mouseVisible = True
